('The rabbit is nice.', 'Fiona is big.', False)
('The falcon needs the mouse.', 'Fiona is slow.', False)
('The dog is kind.', 'Erin is kind.', False)
('The dog is kind.', 'Erin is kind.', False)
('The crocodile is dull.', 'Erin is slow.', False)
('The crocodile is dull.', 'Erin is slow.', False)
('The falcon is obese.', 'Fiona is high.', False)
('The falcon is obese.', 'Fiona is high.', False)
('The cat is funny.', 'Erin is funny.', False)
('The cat is funny.', 'Erin is nice.', False)
('The crocodile needs the cat.', 'Erin is bad.', False)
('The crocodile needs the cat.', 'Erin is bad.', False)
('The cat is quiet.', 'Charlie is quiet.', False)
('The cat is quiet.', 'Charlie is quiet.', False)
('The leopard is lazy.', 'Charlie is lazy.', False)
('The leopard is lazy.', 'Charlie is lazy.', False)
('The bald eagle is fierce.', 'Erin is huge.', False)
('The bald eagle is fierce.', 'Erin is huge.', False)
('The hamster is adorable.', 'is tiny.', False)
('The hamster is adorable.', 'is tiny.', False)
('The leopard sees the hamster.', 'Charlie is see see is see.', False)
('The leopard sees the hamster.', 'Charlie is see see is see.', False)
('The hamster is quiet.', 'is quiet.', False)
('The hamster is quiet.', 'Erin is quiet.', False)
('The dinosaur is sleepy.', 'Erin is fierce.', False)
('The dinosaur is sleepy.', 'Erin is fierce.', False)
('The cheetah is awful.', 'Erin is fierce.', False)
('The cheetah is awful.', 'Erin is fierce.', False)
('The dog is cute.', 'Fiona is cute.', False)
('The dog is cute.', 'Fiona is nice.', False)
('The dinosaur attacks the dog.', 'Erin is attacks.', False)
('The dinosaur attacks the dog.', 'Erin is attacks.', False)
('The rabbit is smart.', 'is smart.', False)
('The rabbit is smart.', 'Alan is smart.', False)
('The dinosaur is sleepy.', 'Erin is lazy.', False)
('The dinosaur is sleepy.', 'Erin is lazy.', False)
('The snake is obese.', 'Erin is chase.', False)
('The snake is obese.', 'Erin is chase.', False)
('The hamster is furry.', 'is fur.', False)
('The hamster is furry.', 'is fur.', False)
('The dinosaur chases the hamster.', 'Erin is chase.', False)
('The dinosaur chases the hamster.', 'Erin is chase.', False)
('The rabbit is round.', 'Alan is round.', False)
('The rabbit is round.', 'Alan is round.', False)
('The lion is tired.', 'Erin is sad.', False)
('The lion is tired.', 'Erin is sad.', False)
('The tiger is heavy.', 'Erin is sad.', False)
('The tiger is heavy.', 'Erin is heavy.', False)
('The hamster is adorable.', 'is imperfect.', False)
('The hamster is adorable.', 'is imperfect.', False)
('The lion visits the hamster.', 'Erin is visits.', False)
('The lion visits the hamster.', 'Erin is visits.', False)
('The cat is quiet.', 'Erin is quiet.', False)
('The cat is quiet.', 'Erin is quiet.', False)
('The cheetah is tired.', 'Erin is dull.', False)
('The cheetah is tired.', 'Erin is dull.', False)
('The tiger is strong.', 'Erin is fierce.', False)
('The tiger is strong.', 'Erin is fierce.', False)
('The hamster is adorable.', 'is tiny.', False)
('The hamster is adorable.', 'is quiet.', False)
('The cheetah attacks the hamster.', 'Erin is attacks.', False)
('The cheetah attacks the hamster.', 'Erin is attacks.', False)
('The squirrel is kind.', 'Erin is kind.', False)
('The squirrel is kind.', 'Fiona is kind.', False)
('The cheetah is boring.', 'Erin is  kind.', False)
('The cheetah is boring.', 'Erin is kind.', False)
('The crocodile is fierce.', 'Cro is fierce.', False)
('The crocodile is fierce.', 'Cro is fierce.', False)
('The cat is lovely.', 'Erin is kind.', False)
('The cat is lovely.', 'Erin is kind.', False)
('The cheetah chases the cat.', 'Erin is slow.', False)
('The cheetah chases the cat.', 'Erin is slow.', False)
('The squirrel is quiet.', 'Erin is quiet.', False)
('The squirrel is quiet.', 'Erin is quiet.', False)
('The snake is reckless.', 'Erin is reckless.', False)
('The snake is reckless.', 'Erin is reckless.', False)
('The bear is big.', 'Erin is big.', False)
('The bear is big.', 'Erin is big.', False)
('The dog is lovely.', 'Fiona is quiet.', False)
('The dog is lovely.', 'Fiona is quiet.', False)
('The snake needs the dog.', 'is slow.', False)
('The snake needs the dog.', 'is slow.', False)
('The mouse is round.', 'Erin is round.', False)
('The mouse is round.', 'Erin is round.', False)
('The cheetah is rough.', 'Erin is rough.', False)
('The cheetah is rough.', 'Erin is rough.', False)
('The snake is obese.', 'is obese.', False)
('The snake is obese.', 'Erin is obese.', False)
('The cat is furry.', 'Erin is fur.', False)
('The cat is furry.', 'Erin is fur.', False)
('The cheetah chases the cat.', 'Erin is chase.', False)
('The cheetah chases the cat.', 'Erin is chase.', False)
('The cat is quiet.', 'Erin is quiet.', False)
('The cat is quiet.', 'Erin is quiet.', False)
('The falcon is sleepy.', 'Fiona is lazy.', False)
('The falcon is sleepy.', 'Fiona is lazy.', False)
('The bald eagle is obese.', 'Erin is high.', False)
('The bald eagle is obese.', 'Erin is high.', False)
('The hamster is cute.', 'is nice.', False)
('The hamster is cute.', 'is nice.', False)
('The falcon attacks the hamster.', 'Fiona is attacks.', False)
('The falcon attacks the hamster.', 'Fiona is attacks.', False)
('The cat is nice.', 'Erin is smart.', False)
('The cat is nice.', 'Erin is smart.', False)
('The wolf is tired.', 'is short.', False)
('The wolf is tired.', 'is short.', False)
('The tiger is big.', 'Erin is big.', False)
('The tiger is big.', 'Erin is big.', False)
('The hamster is lovely.', 'is small.', False)
('The hamster is lovely.', 'is  kind.', False)
('The wolf needs the hamster.', 'is sad.', False)
('The wolf needs the hamster.', 'is sad.', False)
('The squirrel is round.', 'Erin is round.', False)
('The squirrel is round.', 'Erin is round.', False)
('The cheetah is reckless.', 'Erin is poor.', False)
('The cheetah is reckless.', 'Erin is  poor.', False)
('The leopard is strong.', 'Charlie is strong.', False)
('The leopard is strong.', 'Charlie is strong.', False)
('The rabbit is small.', 'Alan is small.', False)
('The rabbit is small.', 'Alan is small.', False)
('The cheetah sees the rabbit.', 'Erin is poor.', False)
('The cheetah sees the rabbit.', 'Erin is strong.', False)
('The squirrel is smart.', 'Erin is smart.', False)
('The squirrel is smart.', 'Erin is smart.', False)
('The tiger is angry.', 'Erin is smart.', False)
('The tiger is angry.', 'Erin is smart.', False)
('The falcon is heavy.', 'Fiona is heavy.', False)
('The falcon is heavy.', 'Fiona is heavy.', False)
('The mouse is furry.', 'Erin is smart.', False)
('The mouse is furry.', 'Erin is smart.', False)
('The tiger attacks the mouse.', 'Erin is bad.', False)
('The tiger attacks the mouse.', 'Erin is bad.', False)
('The dog is kind.', 'Fiona is kind.', False)
('The dog is kind.', 'Fiona is kind.', False)
('The dinosaur is rough.', 'Erin is rough.', False)
('The dinosaur is rough.', 'Erin is rough.', False)
('The bald eagle is heavy.', 'Erin is heavy.', False)
('The bald eagle is heavy.', 'Erin is heavy.', False)
('The mouse is cute.', 'Erin is nice.', False)
('The mouse is cute.', 'Erin is nice.', False)
('The dinosaur visits the mouse.', 'Erin is visits high.', False)
('The dinosaur visits the mouse.', 'Erin is high.', False)
('The cat is round.', 'Erin is round.', False)
('The cat is round.', 'Erin is round.', False)
('The wolf is dull.', 'is dull.', False)
('The wolf is dull.', 'is dull.', False)
('The lion is obese.', 'Erin is obese.', False)
('The lion is obese.', 'Erin is obese.', False)
('The mouse is lovely.', 'Erin is smart.', False)
('The mouse is lovely.', 'Erin is smart.', False)
('The wolf visits the mouse.', 'is visits.', False)
('The wolf visits the mouse.', 'is visits.', False)
('The dog is kind.', 'Erin is kind.', False)
('The dog is kind.', 'Erin is kind.', False)
('The wolf is sleepy.', 'is slow.', False)
('The wolf is sleepy.', 'is slow.', False)
('The falcon is heavy.', 'Fiona is slow.', False)
('The falcon is heavy.', 'Fiona is slow.', False)
('The mouse is small.', 'Erin is slow.', False)
('The mouse is small.', 'Erin is slow.', False)
('The wolf sees the mouse.', 'is see.', False)
('The wolf sees the mouse.', 'is see.', False)
('The rabbit is round.', 'is round.', False)
('The rabbit is round.', 'Alan is round.', False)
('The bald eagle is sleepy.', 'Erin is lazy.', False)
('The bald eagle is sleepy.', 'Erin is lazy.', False)
('The crocodile is obese.', 'Cro is strong.', False)
('The crocodile is obese.', 'Cro is obese.', False)
('The squirrel is cute.', 'Charlie is cute.', False)
('The squirrel is cute.', 'Fiona is cute.', False)
('The bald eagle sees the squirrel.', 'Erin is see see is see.', False)
('The bald eagle sees the squirrel.', 'Erin is see see is see.', False)
('The hamster is nice.', 'is nice.', False)
('The hamster is nice.', 'Erin is nice.', False)
('The snake is rough.', 'is rough.', False)
('The snake is rough.', 'Erin is rough.', False)
('The cheetah is awful.', 'Erin is huge.', False)
('The cheetah is awful.', 'Erin is huge.', False)
('The squirrel is funny.', 'Charlie is funny.', False)
('The squirrel is funny.', 'Erin is funny.', False)
('The snake needs the squirrel.', 'Erin is bad.', False)
('The snake needs the squirrel.', 'Erin is bad.', False)
('The mouse is quiet.', 'Erin is quiet.', False)
('The mouse is quiet.', 'Erin is quiet.', False)
('The lion is tired.', 'Erin is tired.', False)
('The lion is tired.', 'Erin is tired.', False)
('The wolf is heavy.', 'Erin is heavy.', False)
('The wolf is heavy.', 'Erin is heavy.', False)
('The hamster is lovely.', 'is small.', False)
('The hamster is lovely.', 'is quiet.', False)
('The lion needs the hamster.', 'Erin is sad.', False)
('The lion needs the hamster.', 'Erin is sad.', False)
('The rabbit is quiet.', 'is quiet.', False)
('The rabbit is quiet.', 'Alan is quiet.', False)
('The crocodile is reckless.', 'Erin is bad.', False)
('The crocodile is reckless.', 'Erin is bad.', False)
('The dinosaur is awful.', 'Erin is huge.', False)
('The dinosaur is awful.', 'Erin is huge.', False)
('The hamster is lovely.', 'is big.', False)
('The hamster is lovely.', 'is big.', False)
('The crocodile sees the hamster.', 'Cro is big.', False)
('The crocodile sees the hamster.', 'Cro is big.', False)
('The hamster is kind.', 'is kind.', False)
('The hamster is kind.', 'is kind.', False)
('The snake is reckless.', 'Erin is reckless.', False)
('The snake is reckless.', 'Erin is reckless.', False)
('The wolf is heavy.', 'is heavy.', False)
('The wolf is heavy.', 'is heavy.', False)
('The rabbit is cute.', 'Fiona is clever.', False)
('The rabbit is cute.', 'Erin is nice.', False)
('The snake needs the rabbit.', 'is needs.', False)
('The snake needs the rabbit.', 'Erin is needs needs needs needs needs needs needs needs needs needs needs needs needs needs needs n', False)
('The cat is nice.', 'Erin is clever.', False)
('The cat is nice.', 'Erin is clever.', False)
('The falcon is sleepy.', 'Fiona is lazy.', False)
('The falcon is sleepy.', 'Fiona is lazy.', False)
('The bear is big.', 'Erin is big.', False)
('The bear is big.', 'Erin is big.', False)
('The mouse is adorable.', 'Erin is cute.', False)
('The mouse is adorable.', 'Erin is clever.', False)
('The falcon likes the mouse.', 'Fiona is big.', False)
('The falcon likes the mouse.', 'Fiona is big.', False)
('The mouse is round.', 'Erin is round.', False)
('The mouse is round.', 'Erin is round.', False)
('The tiger is lazy.', 'Erin is lazy.', False)
('The tiger is lazy.', 'Erin is lazy.', False)
('The wolf is heavy.', 'Erin is heavy.', False)
('The wolf is heavy.', 'Erin is heavy.', False)
('The cat is cute.', 'Erin is nice.', False)
('The cat is cute.', 'Erin is nice.', False)
('The tiger chases the cat.', 'Erin is chase.', False)
('The tiger chases the cat.', 'Erin is chase.', False)
('The cat is round.', 'Erin is round.', False)
('The cat is round.', 'Erin is round.', False)
('The dinosaur is sleepy.', 'Erin is slow.', False)
('The dinosaur is sleepy.', 'Erin is chase.', False)
('The bald eagle is strong.', 'Erin is strong.', False)
('The bald eagle is strong.', 'Charlie is strong.', False)
('The squirrel is beautiful.', 'Fiona is nice.', False)
('The squirrel is beautiful.', 'Fiona is nice.', False)
('The dinosaur chases the squirrel.', 'Erin is chase.', False)
('The dinosaur chases the squirrel.', 'Erin is chase.', False)
('The dog is quiet.', 'Erin is quiet.', False)
('The dog is quiet.', 'Erin is quiet.', False)
('The falcon is tired.', 'Fiona is quiet.', False)
('The falcon is tired.', 'Fiona is quiet.', False)
('The bald eagle is awful.', 'Charlie is fierce.', False)
('The bald eagle is awful.', 'Erin is fierce.', False)
('The rabbit is beautiful.', 'is quiet.', False)
('The rabbit is beautiful.', 'is quiet.', False)
('The falcon needs the rabbit.', 'Fiona is needs needs needs needs needs needs needs needs needs needs needs needs needs needs n', False)
('The falcon needs the rabbit.', 'Fiona is needs needs needs needs needs needs needs needs needs needs needs needs needs needs n', False)
('The dog is round.', 'Erin is tiny.', False)
('The dog is round.', 'Erin is clever.', False)
('The leopard is tired.', 'Charlie is dull.', False)
('The leopard is tired.', 'Charlie is dull.', False)
('The bald eagle is big.', 'Erin is big.', False)
('The bald eagle is big.', 'Erin is big.', False)
('The squirrel is adorable.', 'Erin is tiny.', False)
('The squirrel is adorable.', 'Erin is tiny.', False)
('The leopard chases the squirrel.', 'Charlie is chase.', False)
('The leopard chases the squirrel.', 'Charlie is chase.', False)
('The rabbit is quiet.', 'Alan is quiet.', False)
('The rabbit is quiet.', 'Alan is quiet.', False)
('The lion is lazy.', 'Erin is lazy.', False)
('The lion is lazy.', 'Erin is lazy.', False)
('The wolf is obese.', 'is obese.', False)
('The wolf is obese.', 'is obese.', False)
('The cat is small.', 'Cat is small.', False)
('The cat is small.', 'Cat is small.', False)
('The lion attacks the cat.', 'Erin is strong.', False)
('The lion attacks the cat.', 'Erin is strong.', False)
('The hamster is quiet.', 'is quiet.', False)
('The hamster is quiet.', 'is quiet.', False)
('The tiger is tired.', 'Erin is tired.', False)
('The tiger is tired.', 'Erin is tired.', False)
('The snake is obese.', 'is obese.', False)
('The snake is obese.', 'is obese.', False)
('The dog is cute.', 'Charlie is cute.', False)
('The dog is cute.', 'Fiona is cute.', False)
('The tiger attacks the dog.', 'Erin is strong.', False)
('The tiger attacks the dog.', 'Erin is strong.', False)
('The cat is smart.', 'Erin is smart.', False)
('The cat is smart.', 'Erin is smart.', False)
('The wolf is slow.', 'is slow.', False)
('The wolf is slow.', 'Erin is slow.', False)
('The cheetah is fierce.', 'Erin is fierce.', False)
('The cheetah is fierce.', 'Erin is fierce.', False)
('The rabbit is small.', 'Fiona is small.', False)
('The rabbit is small.', 'Fiona is small.', False)
('The wolf likes the rabbit.', 'Erin is strong.', False)
