('The cat is round.', 'Charlie is quiet.', False)
('The rabbit is kind.', 'Anne is quiet.', False)
('The rabbit is kind.', 'Anne is quiet.', False)
('The lion is lazy.', 'Alan is rabbit.', False)
('The lion is lazy.', 'Alan is bad.', False)
('The bear is obese.', 'Bob is big.', False)
('The bear is obese.', 'Bob is big.', False)
('The hamster is beautiful.', 'Harry is quiet.', False)
('The hamster is beautiful.', 'Harry is quiet.', False)
('The lion needs the hamster.', 'Fiona is huge.', False)
('The lion needs the hamster.', 'Fiona is huge.', False)
('The dog is quiet.', 'Fiona is huge.', False)
('The dog is quiet.', 'Fiona is squirrel.', False)
('The cheetah is reckless.', 'Che.', False)
('The cheetah is reckless.', 'Che.', False)
('The lion is awful.', 'Alan is huge.', False)
('The lion is awful.', 'Bob is huge.', False)
('The squirrel is beautiful.', 'Fiona is little.', False)
('The squirrel is beautiful.', 'Fiona is little.', False)
('The cheetah needs the squirrel.', 'Che.', False)
('The cheetah needs the squirrel.', 'Che.', False)
('The squirrel is smart.', 'Charlie is strong.', False)
('The squirrel is smart.', 'Charlie is strong.', False)
('The cheetah is angry.', 'Che.', False)
('The cheetah is angry.', 'Che.', False)
('The snake is heavy.', 'Anne is dull.', False)
('The snake is heavy.', 'Anne is dull.', False)
('The cat is lovely.', 'Charlie is quiet.', False)
('The cat is lovely.', 'Charlie is quiet.', False)
('The cheetah visits the cat.', 'Che.', False)
('The cheetah visits the cat.', 'Che.', False)
('The mouse is kind.', 'Erin is huge.', False)
('The mouse is kind.', 'Erin is huge.', False)
('The falcon is boring.', 'Fiona is dull.', False)
('The falcon is boring.', 'Fiona is dull.', False)
('The snake is fierce.', 'Anne is heavy.', False)
('The snake is fierce.', 'Anne is heavy.', False)
('The cat is furry.', 'Charlie is clever.', False)
('The cat is furry.', 'Charlie is clever.', False)
('The falcon sees the cat.', 'Fiona is imperfect.', False)
('The falcon sees the cat.', 'Fiona is imperfect.', False)
('The rabbit is kind.', 'Anne is quiet.', False)
('The rabbit is kind.', 'Anne is quiet.', False)
('The lion is dull.', 'Fiona is dull.', False)
('The lion is dull.', 'Fiona is dull.', False)
('The cheetah is big.', 'Che.', False)
('The cheetah is big.', 'Che.', False)
('The cat is cute.', 'Charlie is quiet.', False)
('The cat is cute.', 'Charlie is quiet.', False)
('The lion likes the cat.', 'Anne is huge.', False)
('The lion likes the cat.', 'Fiona is huge.', False)
('The hamster is round.', 'Harry is quiet.', False)
('The hamster is round.', 'Harry is quiet.', False)
('The snake is slow.', 'Anne is huge.', False)
('The snake is slow.', 'Anne is sad.', False)
('The bald eagle is strong.', 'Erin is strong.', False)
('The bald eagle is strong.', 'Erin is strong.', False)
('The squirrel is adorable.', 'Charlie is.', False)
('The squirrel is adorable.', 'Charlie is bad.', False)
('The snake attacks the squirrel.', 'Anne is strong.', False)
('The snake attacks the squirrel.', 'Anne is strong.', False)
('The dog is smart.', 'Charlie is obese.', False)
('The dog is smart.', 'Charlie is obese.', False)
('The cheetah is dull.', 'Che.', False)
('The cheetah is dull.', 'Che.', False)
('The lion is strong.', 'Fiona isham.', False)
('The lion is strong.', 'Bob isham.', False)
('The hamster is lovely.', 'Harry is dull.', False)
('The hamster is lovely.', 'Harry is dull.', False)
('The cheetah needs the hamster.', 'Che.', False)
('The cheetah needs the hamster.', 'Che.', False)
('The hamster is smart.', 'Erin is kind.', False)
('The hamster is smart.', 'Erin is kind.', False)
('The cheetah is reckless.', 'Che.', False)
('The cheetah is reckless.', 'Che.', False)
('The crocodile is big.', 'Erin is big.', False)
('The crocodile is big.', 'Erin is big.', False)
('The rabbit is lovely.', 'Anne is kind.', False)
('The rabbit is lovely.', 'Anne is kind.', False)
('The cheetah likes the rabbit.', 'Che.', False)
('The cheetah likes the rabbit.', 'Che.', False)
('The rabbit is smart.', 'Anne is kind.', False)
('The rabbit is smart.', 'Anne is kind.', False)
('The snake is reckless.', 'Anne is bad.', False)
('The snake is reckless.', 'Anne is bad.', False)
('The lion is obese.', 'Anne is big.', False)
('The lion is obese.', 'Fiona is big.', False)
('The dog is funny.', 'Fiona is clever.', False)
('The dog is funny.', 'Fiona is clever.', False)
('The snake needs the dog.', 'Anne is big.', False)
('The snake needs the dog.', 'Anne is big.', False)
('The dog is nice.', 'Fiona is little.', False)
('The dog is nice.', 'Fiona is little.', False)
('The dinosaur is rough.', 'Dave is dull.', False)
('The dinosaur is rough.', 'Dave is dull.', False)
('The cheetah is heavy.', 'Che.', False)
('The cheetah is heavy.', 'Che.', False)
('The cat is cute.', 'Charlie is small.', False)
('The cat is cute.', 'Charlie is small.', False)
('The dinosaur attacks the cat.', 'Dave is heavy.', False)
('The dinosaur attacks the cat.', 'Dave is heavy.', False)
('The rabbit is nice.', 'Anne is huge.', False)
('The rabbit is nice.', 'Anne is huge.', False)
('The leopard is rough.', 'Charlie is bad.', False)
('The leopard is rough.', 'Charlie is bad.', False)
('The wolf is awful.', 'Fiona is strong.', False)
('The wolf is awful.', 'Fiona is huge.', False)
('The hamster is lovely.', 'Harry is quiet.', False)
('The hamster is lovely.', 'Harry is quiet.', False)
('The leopard sees the hamster.', 'Charlie is strong.', False)
('The leopard sees the hamster.', 'Charlie is fierce.', False)
('The cat is quiet.', 'Charlie is quiet.', False)
('The cat is quiet.', 'Charlie is quiet.', False)
('The dinosaur is tired.', 'Dave is squirrel.', False)
('The dinosaur is tired.', 'Dave is squirrel.', False)
('The bear is obese.', 'Bob is huge.', False)
('The bear is obese.', 'Bob is huge.', False)
('The squirrel is lovely.', 'Charlie is squirrel.', False)
('The squirrel is lovely.', 'Charlie is squirrel.', False)
('The dinosaur likes the squirrel.', 'Dave is huge.', False)
('The dinosaur likes the squirrel.', 'Dave is huge.', False)
('The mouse is quiet.', 'Charlie is quiet.', False)
('The mouse is quiet.', 'Charlie is quiet.', False)
('The tiger is boring.', 'Gary is bad.', False)
('The tiger is boring.', 'Gary is bad.', False)
('The dinosaur is fierce.', 'Dave is strong.', False)
('The dinosaur is fierce.', 'Dave is strong.', False)
('The rabbit is lovely.', 'Anne is mouse.', False)
('The rabbit is lovely.', 'Anne is mouse.', False)
('The tiger needs the rabbit.', 'Fiona is strong.', False)
('The tiger needs the rabbit.', 'Fiona is strong.', False)
('The dog is nice.', 'Charlie is quiet.', False)
('The dog is nice.', 'Charlie is quiet.', False)
('The tiger is sleepy.', 'Gary is awful.', False)
('The tiger is sleepy.', 'Gary is awful.', False)
('The wolf is obese.', 'Fiona is heavy.', False)
('The wolf is obese.', 'Fiona is heavy.', False)
('The cat is furry.', 'Charlie is quiet.', False)
('The cat is furry.', 'Charlie is quiet.', False)
('The tiger needs the cat.', 'Gary is heavy.', False)
('The tiger needs the cat.', 'Gary is heavy.', False)
('The squirrel is round.', 'Charlie is kind.', False)
('The squirrel is round.', 'Charlie is kind.', False)
('The cheetah is lazy.', 'Che.', False)
('The cheetah is lazy.', 'Che.', False)
('The leopard is awful.', 'Charlie is strong.', False)
('The leopard is awful.', 'Charlie is strong.', False)
('The dog is cute.', 'Charlie is quiet.', False)
('The dog is cute.', 'Charlie is quiet.', False)
('The cheetah needs the dog.', 'Che.', False)
('The cheetah needs the dog.', 'Che.', False)
('The mouse is round.', 'Anne is kind.', False)
('The mouse is round.', 'Anne is kind.', False)
('The snake is rough.', 'Anne is rabbit.', False)
('The snake is rough.', 'Anne is rabbit.', False)
('The leopard is fierce.', 'Charlie is rabbit.', False)
('The leopard is fierce.', 'Charlie is rabbit.', False)
('The rabbit is cute.', 'Anne is quiet.', False)
('The rabbit is cute.', 'Anne is quiet.', False)
('The snake chases the rabbit.', 'Anne is huge.', False)
('The snake chases the rabbit.', 'Anne is huge.', False)
('The cat is quiet.', 'Charlie is quiet.', False)
('The cat is quiet.', 'Charlie is quiet.', False)
('The bear is reckless.', 'Bob is dull.', False)
('The bear is reckless.', 'Bob is dull.', False)
('The crocodile is strong.', 'Erin is dull.', False)
('The crocodile is strong.', 'Erin is dull.', False)
('The dog is small.', 'Fiona is quiet.', False)
('The dog is small.', 'Fiona is quiet.', False)
('The bear visits the dog.', 'Bob is heavy.', False)
('The bear visits the dog.', 'Bob is heavy.', False)
('The rabbit is kind.', 'Anne is small.', False)
('The rabbit is kind.', 'Anne is small.', False)
('The bear is rough.', 'Bob is rabbit.', False)
('The bear is rough.', 'Bob is rabbit.', False)
('The falcon is fierce.', 'Fiona is dull.', False)
('The falcon is fierce.', 'Fiona is dull.', False)
('The hamster is beautiful.', 'Harry is dull.', False)
('The hamster is beautiful.', 'Harry is dull.', False)
('The bear likes the hamster.', 'Bob is huge.', False)
('The bear likes the hamster.', 'Bob is huge.', False)
('The dog is smart.', 'Fiona is heavy.', False)
('The dog is smart.', 'Fiona is bad.', False)
('The lion is lazy.', 'Alan is bad.', False)
('The lion is lazy.', 'Alan is bad.', False)
('The cheetah is heavy.', 'Che.', False)
('The cheetah is heavy.', 'Che.', False)
('The hamster is beautiful.', 'Harry is obese.', False)
('The hamster is beautiful.', 'Harry is obese.', False)
('The lion attacks the hamster.', 'Fiona is heavy.', False)
('The lion attacks the hamster.', 'Bob is heavy.', False)
('The dog is kind.', 'Charlie is clever.', False)
('The dog is kind.', 'Charlie is clever.', False)
('The tiger is reckless.', 'Gary is sad.', False)
('The tiger is reckless.', 'Gary is sad.', False)
('The bear is big.', 'Bob is huge.', False)
('The bear is big.', 'Bob is huge.', False)
('The mouse is beautiful.', 'Erin is mouse.', False)
('The mouse is beautiful.', 'Erin is mouse.', False)
('The tiger attacks the mouse.', 'Gary is sad.', False)
('The tiger attacks the mouse.', 'Gary is sad.', False)
('The rabbit is smart.', 'Anne is strong.', False)
('The rabbit is smart.', 'Anne is strong.', False)
('The wolf is sleepy.', 'Fiona is bad.', False)
('The wolf is sleepy.', 'Fiona is bad.', False)
('The tiger is strong.', 'Gary is strong.', False)
('The tiger is strong.', 'Gary is strong.', False)
('The dog is furry.', 'Fiona is nice.', False)
('The dog is furry.', 'Fiona is nice.', False)
('The wolf likes the dog.', 'Fiona is bad.', False)
('The wolf likes the dog.', 'Fiona is bad.', False)
('The mouse is nice.', 'Charlie is quiet.', False)
('The mouse is nice.', 'Erin is quiet.', False)
('The bear is boring.', 'Bob is little.', False)
('The bear is boring.', 'Bob is bad.', False)
('The falcon is fierce.', 'Fiona is huge.', False)
('The falcon is fierce.', 'Fiona is huge.', False)
('The dog is funny.', 'Charlie is clever.', False)
('The dog is funny.', 'Charlie is clever.', False)
('The bear likes the dog.', 'Bob is bad.', False)
('The bear likes the dog.', 'Bob is bad.', False)
('The rabbit is round.', 'Anne is quiet.', False)
('The rabbit is round.', 'Anne is quiet.', False)
('The lion is angry.', 'Alan is quiet.', False)
('The lion is angry.', 'Fiona is sad.', False)
('The falcon is fierce.', 'Fiona is strong.', False)
('The falcon is fierce.', 'Fiona is strong.', False)
('The cat is adorable.', 'Charlie is quiet.', False)
('The cat is adorable.', 'Charlie is quiet.', False)
('The lion attacks the cat.', 'Alan is imperfect.', False)
('The lion attacks the cat.', 'Alan is imperfect.', False)
('The rabbit is round.', 'Anne is quiet.', False)
('The rabbit is round.', 'Anne is quiet.', False)
('The snake is tired.', 'Anne is bad.', False)
('The snake is tired.', 'Anne is bad.', False)
('The cheetah is fierce.', 'Che.', False)
('The cheetah is fierce.', 'Che.', False)
('The dog is lovely.', 'Fiona is bad.', False)
('The dog is lovely.', 'Fiona is bad.', False)
('The snake visits the dog.', 'Anne is big.', False)
('The snake visits the dog.', 'Anne is big.', False)
('The squirrel is smart.', 'Charlie is quiet.', False)
('The squirrel is smart.', 'Charlie is quiet.', False)
('The dinosaur is angry.', 'Dave is sad.', False)
('The dinosaur is angry.', 'Dave is sad.', False)
('The leopard is big.', 'Charlie is poor.', False)
('The leopard is big.', 'Charlie is poor.', False)
('The rabbit is cute.', 'Anne is little.', False)
('The rabbit is cute.', 'Anne is little.', False)
('The dinosaur likes the rabbit.', 'Dave is rough.', False)
('The dinosaur likes the rabbit.', 'Dave is rough.', False)
('The hamster is nice.', 'Harry is quiet.', False)
('The hamster is nice.', 'Harry is quiet.', False)
('The bear is tired.', 'Bob is dog.', False)
('The bear is tired.', 'Bob is dog.', False)
('The wolf is heavy.', 'Fiona is huge.', False)
('The wolf is heavy.', 'Fiona is huge.', False)
('The dog is adorable.', 'Fiona is clever.', False)
('The dog is adorable.', 'Fiona is clever.', False)
('The bear visits the dog.', 'Bob is huge.', False)
('The bear visits the dog.', 'Bob is huge.', False)
('The rabbit is kind.', 'Anne is short.', False)
('The rabbit is kind.', 'Anne is short.', False)
('The crocodile is dull.', 'Charlie is quiet.', False)
('The crocodile is dull.', 'Erin is quiet.', False)
('The lion is big.', 'Alan is sad.', False)
('The lion is big.', 'Alan is sad.', False)
('The mouse is funny.', 'Anne is thin.', False)
('The mouse is funny.', 'Anne is thin.', False)
('The crocodile attacks the mouse.', 'Erin is cro.', False)
('The crocodile attacks the mouse.', 'Erin is poor.', False)
('The mouse is smart.', 'Charlie is quiet.', False)
('The mouse is smart.', 'Charlie is quiet.', False)
('The cheetah is sleepy.', 'Che.', False)
('The cheetah is sleepy.', 'Charlie is rabbit.', False)
('The crocodile is obese.', 'Erin is huge.', False)
('The crocodile is obese.', 'Erin is huge.', False)
('The rabbit is furry.', 'Anne is quiet.', False)
('The rabbit is furry.', 'Anne is sad.', False)
('The cheetah visits the rabbit.', 'Che.', False)
('The cheetah visits the rabbit.', 'Che.', False)
('The dog is round.', 'Charlie is kind.', False)
('The dog is round.', 'Charlie is kind.', False)
('The leopard is reckless.', 'Charlie is obese.', False)
('The leopard is reckless.', 'Charlie is obese.', False)
('The wolf is obese.', 'Fiona is heavy.', False)
('The wolf is obese.', 'Fiona is heavy.', False)
('The hamster is lovely.', 'Anne is small.', False)
('The hamster is lovely.', 'Erin is small.', False)
('The leopard attacks the hamster.', 'Charlie is imperfect.', False)
('The leopard attacks the hamster.', 'Charlie is imperfect.', False)
('The dog is nice.', 'Fiona is strong.', False)
('The dog is nice.', 'Fiona is short.', False)
('The crocodile is angry.', 'Erin is dull.', False)
('The crocodile is angry.', 'Erin is dull.', False)
('The snake is awful.', 'Anne is dull.', False)
('The snake is awful.', 'Anne is dull.', False)
('The cat is lovely.', 'Charlie is small.', False)
('The cat is lovely.', 'Charlie is small.', False)
('The crocodile attacks the cat.', 'Erin is strong.', False)
('The crocodile attacks the cat.', 'Erin is strong.', False)
('The hamster is quiet.', 'Harry is clever.', False)
('The hamster is quiet.', 'Harry is clever.', False)
('The leopard is lazy.', 'Charlie isbald.', False)
('The leopard is lazy.', 'Charlie isbald.', False)
('The bald eagle is obese.', 'Erin is heavy.', False)
('The bald eagle is obese.', 'Erin is heavy.', False)
('The mouse is beautiful.', 'Anne is small.', False)
('The mouse is beautiful.', 'Anne is small.', False)
('The leopard visits the mouse.', 'Charlie isbald.', False)
('The leopard visits the mouse.', 'Charlie isbald.', False)
('The hamster is kind.', 'Erin is quiet.', False)
('The hamster is kind.', 'Erin is quiet.', False)
('The tiger is rough.', 'Gary is squirrel.', False)
('The tiger is rough.', 'Gary is sad.', False)
('The leopard is obese.', 'Charlie is huge.', False)
('The leopard is obese.', 'Charlie is huge.', False)
('The squirrel is funny.', 'Charlie is squirrel.', False)
('The squirrel is funny.', 'Charlie is squirrel.', False)
('The tiger chases the squirrel.', 'Gary is huge.', False)
('The tiger chases the squirrel.', 'Gary is huge.', False)
('The squirrel is smart.', 'Charlie is quiet.', False)
('The squirrel is smart.', 'Charlie is quiet.', False)
('The dinosaur is slow.', 'Dave is bad.', False)
('The dinosaur is slow.', 'Dave is bad.', False)
('The falcon is awful.', 'Fiona is huge.', False)
('The falcon is awful.', 'Fiona is huge.', False)
('The cat is lovely.', 'Charlie is bad.', False)
('The cat is lovely.', 'Cat is bad.', False)
('The dinosaur likes the cat.', 'Dave is huge.', False)
('The dinosaur likes the cat.', 'Dave is huge.', False)
('The dog is nice.', 'Fiona is bad.', False)
('The dog is nice.', 'Fiona is bad.', False)
('The lion is rough.', 'Alan is bad.', False)
('The lion is rough.', 'Alan is bad.', False)
('The tiger is awful.', 'Gary is big.', False)
('The tiger is awful.', 'Gary is big.', False)
('The rabbit is furry.', 'Anne is quiet.', False)
('The rabbit is furry.', 'Anne is quiet.', False)
('The lion attacks the rabbit.', 'Alan is big.', False)
('The lion attacks the rabbit.', 'Bob is big.', False)
('The rabbit is smart.', 'Anne is clever.', False)
('The rabbit is smart.', 'Anne is clever.', False)
('The dinosaur is reckless.', 'Dave iscro.', False)
('The dinosaur is reckless.', 'Dave iscro.', False)
('The crocodile is strong.', 'Charlie iscro.', False)
('The crocodile is strong.', 'Charlie iscro.', False)
('The mouse is lovely.', 'Erin is clever.', False)
('The mouse is lovely.', 'Erin is clever.', False)
('The dinosaur chases the mouse.', 'Dave iscro.', False)
('The dinosaur chases the mouse.', 'Dave iscro.', False)
('The rabbit is kind.', 'Anne is quiet.', False)
('The rabbit is kind.', 'Anne is quiet.', False)
('The wolf is rough.', 'Fiona is bad.', False)
('The wolf is rough.', 'Fiona is bad.', False)
('The leopard is strong.', 'Charlie is strong.', False)
('The leopard is strong.', 'Charlie is strong.', False)
('The mouse is funny.', 'Erin is quiet.', False)
('The mouse is funny.', 'Erin is quiet.', False)
('The wolf likes the mouse.', 'Fiona is bad.', False)
('The wolf likes the mouse.', 'Fiona is bad.', False)
('The cat is quiet.', 'Charlie is quiet.', False)
('The cat is quiet.', 'Charlie is quiet.', False)
('The bald eagle is rough.', 'Erin is bad.', False)
('The bald eagle is rough.', 'Erin is bad.', False)
('The wolf is awful.', 'Fiona is heavy.', False)
('The wolf is awful.', 'Fiona is heavy.', False)
('The squirrel is beautiful.', 'Fiona is thin.', False)
('The squirrel is beautiful.', 'Fiona is thin.', False)
('The bald eagle sees the squirrel.', 'Erin is bad.', False)
('The bald eagle sees the squirrel.', 'Erin is bad.', False)
('The hamster is smart.', 'Harry is quiet.', False)
('The hamster is smart.', 'Harry is quiet.', False)
('The lion is sleepy.', 'Alan is awful.', False)
('The lion is sleepy.', 'Alan is awful.', False)
('The bald eagle is awful.', 'Anne is heavy.', False)
('The bald eagle is awful.', 'Anne is heavy.', False)
('The mouse is beautiful.', 'Charlie is awful.', False)
('The mouse is beautiful.', 'Erin is awful.', False)
('The lion visits the mouse.', 'Fiona is heavy.', False)
('The lion visits the mouse.', 'Fiona is heavy.', False)
('The dog is round.', 'Charlie is quiet.', False)
('The dog is round.', 'Charlie is quiet.', False)
('The snake is reckless.', 'Anne is quiet.', False)
('The snake is reckless.', 'Anne is quiet.', False)
('The crocodile is awful.', 'Erin is dull.', False)
('The crocodile is awful.', 'Erin is dull.', False)
('The squirrel is small.', 'Charlie is quiet.', False)
('The squirrel is small.', 'Charlie is quiet.', False)
('The snake chases the squirrel.', 'Anne is huge.', False)
('The snake chases the squirrel.', 'Anne is huge.', False)
('The hamster is smart.', 'Harry is quiet.', False)
('The hamster is smart.', 'Harry is quiet.', False)
('The lion is sleepy.', 'Alan is obese.', False)
('The lion is sleepy.', 'Alan is obese.', False)
('The bear is heavy.', 'Bob is heavy.', False)
('The bear is heavy.', 'Bob is heavy.', False)
('The cat is small.', 'Charlie is quiet.', False)
('The cat is small.', 'Charlie is quiet.', False)
('The lion attacks the cat.', 'Alan is heavy.', False)
('The lion attacks the cat.', 'Alan is heavy.', False)
('The cat is quiet.', 'Charlie is huge.', False)
('The cat is quiet.', 'Cat is huge.', False)
('The snake is dull.', 'Anne is quiet.', False)
('The snake is dull.', 'Anne is quiet.', False)
('The bear is fierce.', 'Bob is big.', False)
('The bear is fierce.', 'Bob is big.', False)
('The dog is cute.', 'Fiona is quiet.', False)
('The dog is cute.', 'Fiona is quiet.', False)
('The snake sees the dog.', 'Anne is imperfect.', False)
('The snake sees the dog.', 'Anne is imperfect.', False)
('The squirrel is nice.', 'Charlie is quiet.', False)
('The squirrel is nice.', 'Charlie is quiet.', False)
('The cheetah is tired.', 'Che.', False)
('The cheetah is tired.', 'Che.', False)
('The falcon is fierce.', 'Fiona is strong.', False)
('The falcon is fierce.', 'Fiona is strong.', False)
('The rabbit is small.', 'Anne is obese.', False)
('The rabbit is small.', 'Anne is obese.', False)
('The cheetah needs the rabbit.', 'Che.', False)
('The cheetah needs the rabbit.', 'Che.', False)
('The hamster is smart.', 'Harry is quiet.', False)
('The hamster is smart.', 'Harry is quiet.', False)
('The wolf is dull.', 'Fiona is dull.', False)
('The wolf is dull.', 'Fiona is dull.', False)
('The tiger is fierce.', 'Fiona is strong.', False)
('The tiger is fierce.', 'Fiona is strong.', False)
('The mouse is funny.', 'Anne is small.', False)
('The mouse is funny.', 'Anne is small.', False)
('The wolf attacks the mouse.', 'Fiona is strong.', False)
('The wolf attacks the mouse.', 'Fiona is strong.', False)
('The cat is round.', 'Charlie is quiet.', False)
('The cat is round.', 'Charlie is quiet.', False)
('The dinosaur is sleepy.', 'Dave is rough.', False)
('The dinosaur is sleepy.', 'Dave is rough.', False)
('The crocodile is awful.', 'Erin is huge.', False)
('The crocodile is awful.', 'Erin is huge.', False)
('The squirrel is adorable.', 'Charlie is quiet.', False)
('The squirrel is adorable.', 'Charlie is quiet.', False)
('The dinosaur needs the squirrel.', 'Dave is huge.', False)
('The dinosaur needs the squirrel.', 'Dave is huge.', False)
('The hamster is round.', 'Erin is quiet.', False)
('The hamster is round.', 'Erin is quiet.', False)
('The crocodile is reckless.', 'Erin is fal.', False)
('The crocodile is reckless.', 'Erin is fal.', False)
('The falcon is fierce.', 'Fiona is fal.', False)
('The falcon is fierce.', 'Fiona is fal.', False)
('The squirrel is small.', 'Charlie is quiet.', False)
('The squirrel is small.', 'Charlie is quiet.', False)
('The crocodile likes the squirrel.', 'Erin is fal.', False)
('The crocodile likes the squirrel.', 'Erin is fal.', False)
