('The cat is smart.', 'Erin is smart.', False)
('The dinosaur is heavy.', 'Erin is heavy.', False)
('The dinosaur is heavy.', 'Erin is heavy.', False)
('The hamster is funny.', 'is nice.', False)
('The hamster is funny.', 'is nice.', False)
('The tiger visits the hamster.', 'Erin is heavy.', False)
('The tiger visits the hamster.', 'Erin is heavy.', False)
('The squirrel is kind.', 'Erin is kind.', False)
('The squirrel is kind.', 'Erin is kind.', False)
('The crocodile is slow.', 'Erin is slow.', False)
('The crocodile is slow.', 'Erin is slow.', False)
('The falcon is fierce.', 'Fiona is high.', False)
('The falcon is fierce.', 'Fiona is high.', False)
('The rabbit is small.', 'Fiona is small.', False)
('The rabbit is small.', 'Alan is small.', False)
('The crocodile chases the rabbit.', 'Cro is chase.', False)
('The crocodile chases the rabbit.', 'Cro is chase.', False)
('The squirrel is nice.', 'Erin is smart.', False)
('The squirrel is nice.', 'Erin is smart.', False)
('The leopard is slow.', 'Charlie is slow.', False)
('The leopard is slow.', 'Charlie is slow.', False)
('The wolf is awful.', 'is bad.', False)
('The wolf is awful.', 'is bad.', False)
('The hamster is lovely.', 'is small.', False)
('The hamster is lovely.', 'Erin is small.', False)
('The leopard attacks the hamster.', 'Charlie is attacks.', False)
('The leopard attacks the hamster.', 'Charlie is attacks.', False)
('The mouse is nice.', 'Erin is nice.', False)
('The mouse is nice.', 'Erin is nice.', False)
('The bald eagle is rough.', 'Erin is poor.', False)
('The bald eagle is rough.', 'Erin is rough.', False)
('The wolf is heavy.', 'is heavy.', False)
('The wolf is heavy.', 'is heavy.', False)
('The rabbit is funny.', 'is nice.', False)
('The rabbit is funny.', 'is nice.', False)
('The bald eagle needs the rabbit.', 'Charlie is poor.', False)
('The bald eagle needs the rabbit.', 'Charlie is rough.', False)
('The squirrel is kind.', 'Erin is kind.', False)
('The squirrel is kind.', 'Erin is kind.', False)
('The falcon is angry.', 'Fiona is sad.', False)
('The falcon is angry.', 'Fiona is angry.', False)
('The crocodile is awful.', 'Erin is huge.', False)
('The crocodile is awful.', 'Erin is huge.', False)
('The dog is beautiful.', 'Fiona is sad.', False)
('The dog is beautiful.', 'Fiona is sad.', False)
('The falcon chases the dog.', 'Fiona is bad.', False)
('The falcon chases the dog.', 'Fiona is bad.', False)
('The cat is round.', 'Erin is round.', False)
('The cat is round.', 'Erin is round.', False)
('The lion is tired.', 'Erin is sad.', False)
('The lion is tired.', 'Erin is bad.', False)
('The cheetah is awful.', 'Erin is imperfect.', False)
('The cheetah is awful.', 'Erin is imperfect.', False)
('The dog is beautiful.', 'Charlie is beautiful.', False)
('The dog is beautiful.', 'Fiona is beautiful.', False)
('The lion visits the dog.', 'Erin is visits.', False)
('The lion visits the dog.', 'Erin is visits.', False)
('The squirrel is round.', 'is round.', False)
('The squirrel is round.', 'is round.', False)
('The cheetah is boring.', 'Erin is sad.', False)
('The cheetah is boring.', 'Erin is sad.', False)
('The bear is obese.', 'Erin is obese.', False)
('The bear is obese.', 'Erin is obese.', False)
('The cat is lovely.', 'Erin is sad.', False)
('The cat is lovely.', 'Erin is sad.', False)
('The cheetah visits the cat.', 'Erin is visits visits visit is visits.', False)
('The cheetah visits the cat.', 'Erin is visits visits visit is visits.', False)
('The mouse is quiet.', 'Erin is quiet.', False)
('The mouse is quiet.', 'Erin is quiet.', False)
('The bald eagle is reckless.', 'Erin is reckless.', False)
('The bald eagle is reckless.', 'Erin is reckless.', False)
('The leopard is obese.', 'Charlie is fierce.', False)
('The leopard is obese.', 'Charlie is fierce.', False)
('The dog is adorable.', 'Fiona is sad.', False)
('The dog is adorable.', 'Fiona is sad.', False)
('The bald eagle needs the dog.', 'Erin is lazy.', False)
('The bald eagle needs the dog.', 'Erin is lazy.', False)
('The rabbit is round.', 'Alan is round.', False)
('The rabbit is round.', 'Alan is round.', False)
('The bear is tired.', 'Erin is tired.', False)
('The bear is tired.', 'Erin is tired.', False)
('The crocodile is heavy.', 'Erin is heavy.', False)
('The crocodile is heavy.', 'Erin is heavy.', False)
('The cat is cute.', 'Erin is cute.', False)
('The cat is cute.', 'Erin is cute.', False)
('The bear visits the cat.', 'Erin is sad.', False)
('The bear visits the cat.', 'Erin is tired.', False)
('The rabbit is kind.', 'Alan is kind.', False)
('The rabbit is kind.', 'Erin is kind.', False)
('The cheetah is tired.', 'Erin is obese.', False)
('The cheetah is tired.', 'Erin is obese.', False)
('The crocodile is strong.', 'Erin is obese.', False)
('The crocodile is strong.', 'Erin is obese.', False)
('The hamster is cute.', 'is obese.', False)
('The hamster is cute.', 'is obese.', False)
('The cheetah attacks the hamster.', 'Erin is attacks.', False)
('The cheetah attacks the hamster.', 'Erin is attacks.', False)
('The mouse is nice.', 'Erin is smart.', False)
('The mouse is nice.', 'Erin is smart.', False)
('The tiger is lazy.', 'Erin is short.', False)
('The tiger is lazy.', 'Erin is short.', False)
('The bald eagle is strong.', 'Alan is fierce.', False)
('The bald eagle is strong.', 'Charlie is fierce.', False)
('The hamster is small.', 'is small.', False)
('The hamster is small.', 'is small.', False)
('The tiger chases the hamster.', 'Erin is chase.', False)
('The tiger chases the hamster.', 'Erin is chase.', False)
('The squirrel is smart.', 'is smart.', False)
('The squirrel is smart.', 'is smart.', False)
('The bald eagle is lazy.', 'Erin is lazy.', False)
('The bald eagle is lazy.', 'Erin is lazy.', False)
('The lion is big.', 'Erin is big.', False)
('The lion is big.', 'Erin is big.', False)
('The rabbit is cute.', 'Fiona is sad.', False)
('The rabbit is cute.', 'Fiona is sad.', False)
('The bald eagle sees the rabbit.', 'Charlie is slow.', False)
('The bald eagle sees the rabbit.', 'Charlie is slow.', False)
('The cat is kind.', 'Erin is kind.', False)
('The cat is kind.', 'Erin is kind.', False)
('The bear is tired.', 'Erin is dull.', False)
('The bear is tired.', 'Erin is tired.', False)
('The bald eagle is heavy.', 'Alan is heavy.', False)
('The bald eagle is heavy.', 'Charlie is dull.', False)
('The rabbit is furry.', 'Erin is kind.', False)
('The rabbit is furry.', 'is kind.', False)
('The bear attacks the rabbit.', 'Erin is lazy.', False)
('The bear attacks the rabbit.', 'Erin is lazy.', False)
('The cat is round.', 'Erin is round.', False)
('The cat is round.', 'Erin is round.', False)
('The wolf is rough.', 'is rough.', False)
('The wolf is rough.', 'is rough.', False)
('The lion is strong.', 'Erin is strong.', False)
('The lion is strong.', 'Erin is strong.', False)
('The hamster is beautiful.', 'is beautiful.', False)
('The hamster is beautiful.', 'is beautiful.', False)
('The wolf sees the hamster.', 'Charlie is strong.', False)
('The wolf sees the hamster.', 'Charlie is strong.', False)
('The dog is quiet.', 'Fiona is quiet.', False)
('The dog is quiet.', 'Fiona is quiet.', False)
('The falcon is dull.', 'Fiona is dull.', False)
('The falcon is dull.', 'Fiona is dull.', False)
('The wolf is big.', 'is big.', False)
('The wolf is big.', 'is big.', False)
('The cat is adorable.', 'Erin is tiny.', False)
('The cat is adorable.', 'Erin is clever.', False)
('The falcon visits the cat.', 'Fiona is visits visits visits visits visits visits visits visits visits visits visits visits visits visits vi', False)
('The falcon visits the cat.', 'Fiona is visits visits visits visits visits visits visits visits visits visits visits visits visits visits vi', False)
('The cat is smart.', 'Erin is smart.', False)
('The cat is smart.', 'Erin is smart.', False)
('The bald eagle is reckless.', 'Charlie is reckless.', False)
('The bald eagle is reckless.', 'Charlie is reckless.', False)
('The bear is heavy.', 'Erin is bad.', False)
('The bear is heavy.', 'Erin is bad.', False)
('The dog is adorable.', 'Fiona is cute.', False)
('The dog is adorable.', 'Fiona is cute.', False)
('The bald eagle needs the dog.', 'Charlie is needs needs needs needs needs needs needs needs needs needs needs needs needs needs needs needs n', False)
('The bald eagle needs the dog.', 'Erin is    needs  needs.', False)
('The squirrel is smart.', 'Erin is smart.', False)
('The squirrel is smart.', 'Erin is smart.', False)
('The wolf is rough.', 'is rough.', False)
('The wolf is rough.', 'Erin is rough.', False)
('The crocodile is awful.', 'Cro is bad.', False)
('The crocodile is awful.', 'Cro is bad.', False)
('The cat is cute.', 'Erin is cute.', False)
('The cat is cute.', 'Erin is nice.', False)
('The wolf sees the cat.', 'Fiona is heavy.', False)
('The wolf sees the cat.', 'Fiona is heavy.', False)
('The mouse is nice.', 'Erin is cute.', False)
('The mouse is nice.', 'Erin is nice.', False)
('The dinosaur is sleepy.', 'Erin is slow.', False)
('The dinosaur is sleepy.', 'Erin is slow.', False)
('The snake is big.', 'is big.', False)
('The snake is big.', 'is big.', False)
('The cat is cute.', 'Erin is cute.', False)
('The cat is cute.', 'Erin is cute.', False)
('The dinosaur chases the cat.', 'Erin is chase.', False)
('The dinosaur chases the cat.', 'Erin is chase.', False)
('The hamster is quiet.', 'is funny.', False)
('The hamster is quiet.', 'is funny.', False)
('The wolf is angry.', 'is angry.', False)
('The wolf is angry.', 'is angry.', False)
('The falcon is heavy.', 'Fiona is heavy.', False)
('The falcon is heavy.', 'Fiona is heavy.', False)
('The cat is funny.', 'Erin is nice.', False)
('The cat is funny.', 'Erin is quiet.', False)
('The wolf visits the cat.', 'is sad.', False)
('The wolf visits the cat.', 'is sad.', False)
('The hamster is smart.', 'Erin is smart.', False)
('The hamster is smart.', 'Erin is smart.', False)
('The dinosaur is rough.', 'Erin is rough.', False)
('The dinosaur is rough.', 'Erin is rough.', False)
('The lion is heavy.', 'Erin is heavy.', False)
('The lion is heavy.', 'Erin is heavy.', False)
('The mouse is furry.', 'Erin is fur.', False)
('The mouse is furry.', 'Erin is fur.', False)
('The dinosaur needs the mouse.', 'Erin is heavy.', False)
('The dinosaur needs the mouse.', 'Erin is heavy.', False)
('The cat is quiet.', 'Erin is quiet.', False)
('The cat is quiet.', 'Erin is quiet.', False)
('The dinosaur is slow.', 'Erin is slow.', False)
('The dinosaur is slow.', 'Erin is slow.', False)
('The bald eagle is strong.', 'Erin is obese.', False)
('The bald eagle is strong.', 'Erin is obese.', False)
('The mouse is beautiful.', 'Erin is quiet.', False)
('The mouse is beautiful.', 'Erin is quiet.', False)
('The dinosaur likes the mouse.', 'Erin is sad.', False)
('The dinosaur likes the mouse.', 'Erin is rough.', False)
('The mouse is round.', 'Erin is round.', False)
('The mouse is round.', 'Erin is round.', False)
('The tiger is slow.', 'Erin is slow.', False)
('The tiger is slow.', 'Erin is slow.', False)
('The snake is big.', 'Erin is big.', False)
('The snake is big.', 'Erin is big.', False)
('The rabbit is cute.', 'Alan is cute.', False)
('The rabbit is cute.', 'Erin is cute.', False)
('The tiger needs the rabbit.', 'Erin is lazy.', False)
('The tiger needs the rabbit.', 'Erin is lazy.', False)
('The hamster is round.', 'is round.', False)
('The hamster is round.', 'is round.', False)
('The falcon is reckless.', 'Fiona is reckless.', False)
('The falcon is reckless.', 'Fiona is reckless.', False)
('The tiger is obese.', 'Erin is obese.', False)
('The tiger is obese.', 'Erin is obese.', False)
('The dog is beautiful.', 'Fiona is nice.', False)
('The dog is beautiful.', 'Fiona is nice.', False)
('The falcon needs the dog.', 'Fiona is bad.', False)
('The falcon needs the dog.', 'Fiona is bad.', False)
('The rabbit is smart.', 'is smart.', False)
('The rabbit is smart.', 'is smart.', False)
('The tiger is reckless.', 'Erin is chase.', False)
('The tiger is reckless.', 'Erin is chase.', False)
('The falcon is fierce.', 'Fiona is fierce.', False)
('The falcon is fierce.', 'Fiona is fierce.', False)
('The hamster is adorable.', 'is chase.', False)
('The hamster is adorable.', 'is chase.', False)
('The tiger chases the hamster.', 'Erin is chase.', False)
('The tiger chases the hamster.', 'Erin is chase.', False)
('The rabbit is nice.', 'is smart.', False)
('The rabbit is nice.', 'Alan is smart.', False)
('The dinosaur is rough.', 'Erin is rough.', False)
('The dinosaur is rough.', 'Erin is rough.', False)
('The falcon is heavy.', 'Fiona is heavy.', False)
('The falcon is heavy.', 'Fiona is heavy.', False)
('The squirrel is lovely.', 'Fiona is smart.', False)
('The squirrel is lovely.', 'Erin is smart.', False)
('The dinosaur visits the squirrel.', 'Erin is visits.', False)
('The dinosaur visits the squirrel.', 'Erin is visits.', False)
('The mouse is smart.', 'Erin is smart.', False)
('The mouse is smart.', 'Erin is smart.', False)
('The lion is boring.', 'Erin is smart.', False)
('The lion is boring.', 'Erin is smart.', False)
('The bald eagle is heavy.', 'Erin is heavy.', False)
('The bald eagle is heavy.', 'Erin is heavy.', False)
('The cat is small.', 'Erin is smart.', False)
('The cat is small.', 'Erin is smart.', False)
('The lion likes the cat.', 'Erin is heavy.', False)
('The lion likes the cat.', 'Erin is heavy.', False)
('The mouse is smart.', 'Erin is smart.', False)
('The mouse is smart.', 'Erin is strong.', False)
('The lion is lazy.', 'Erin is lazy.', False)
('The lion is lazy.', 'Erin is lazy.', False)
('The crocodile is heavy.', 'Erin is strong.', False)
('The crocodile is heavy.', 'Erin is strong.', False)
('The dog is cute.', 'Fiona is cute.', False)
('The dog is cute.', 'Fiona is cute.', False)
('The lion likes the dog.', 'Erin is lazy.', False)
('The lion likes the dog.', 'Erin is lazy.', False)
('The rabbit is nice.', 'Alan is small.', False)
('The rabbit is nice.', 'Fiona is small.', False)
('The crocodile is rough.', 'Erin is rough.', False)
('The crocodile is rough.', 'Erin is rough.', False)
('The wolf is strong.', 'Charlie is obese.', False)
('The wolf is strong.', 'Charlie is obese.', False)
('The dog is lovely.', 'Fiona is sad.', False)
('The dog is lovely.', 'Fiona is sad.', False)
('The crocodile visits the dog.', 'Erin is visits rough.', False)
('The crocodile visits the dog.', 'Erin is imperfect.', False)
('The rabbit is quiet.', 'is quiet.', False)
('The rabbit is quiet.', 'is quiet.', False)
('The lion is slow.', 'Erin is slow.', False)
('The lion is slow.', 'Erin is slow.', False)
('The bear is fierce.', 'Erin is huge.', False)
('The bear is fierce.', 'Erin is huge.', False)
('The mouse is lovely.', 'Erin is quiet.', False)
('The mouse is lovely.', 'Erin is quiet.', False)
('The lion attacks the mouse.', 'Erin is attacks.', False)
('The lion attacks the mouse.', 'Erin is attacks.', False)
('The dog is smart.', 'Fiona is smart.', False)
('The dog is smart.', 'Fiona is smart.', False)
('The dinosaur is angry.', 'Erin is angry.', False)
('The dinosaur is angry.', 'Erin is angry.', False)
