('The dog is quiet.', 'Charlie is quiet.', False)
('The lion likes the squirrel.', 'Alan is heavy.', False)
('The lion likes the squirrel.', 'Bob is heavy.', False)
('The cat is round.', 'Charlie is clever.', False)
('The cat is round.', 'Charlie is clever.', False)
('The lion is dull.', 'Fiona is little.', False)
('The lion is dull.', 'Bob is quiet.', False)
('The crocodile is big.', 'Erin is huge.', False)
('The crocodile is big.', 'Erin is huge.', False)
('The mouse is funny.', 'Anne is clever.', False)
('The mouse is funny.', 'Erin is clever.', False)
('The lion chases the mouse.', 'Alan is poor.', False)
('The lion chases the mouse.', 'Alan is poor.', False)
('The dog is round.', 'Charlie is quiet.', False)
('The dog is round.', 'Charlie is quiet.', False)
('The crocodile is angry.', 'Charlie is quiet.', False)
('The crocodile is angry.', 'Charlie is quiet.', False)
('The tiger is awful.', 'Gary isham.', False)
('The tiger is awful.', 'Gary isham.', False)
('The hamster is beautiful.', 'Harry isham.', False)
('The hamster is beautiful.', 'Harry isham.', False)
('The crocodile likes the hamster.', 'Erin isham.', False)
('The crocodile likes the hamster.', 'Erin isham.', False)
('The rabbit is smart.', 'Anne is little.', False)
('The rabbit is smart.', 'Anne is little.', False)
('The lion is rough.', 'Alan is sad.', False)
('The lion is rough.', 'Alan is sad.', False)
('The dinosaur is big.', 'Dave is bad.', False)
('The dinosaur is big.', 'Dave is dog.', False)
('The dog is beautiful.', 'Fiona is clever.', False)
('The dog is beautiful.', 'Fiona is clever.', False)
('The lion visits the dog.', 'Bob is big.', False)
('The lion visits the dog.', 'Bob is huge.', False)
('The mouse is smart.', 'Charlie is quiet.', False)
('The mouse is smart.', 'Charlie is quiet.', False)
('The tiger is dull.', 'Gary is sad.', False)
('The tiger is dull.', 'Gary is sad.', False)
('The wolf is obese.', 'Fiona is big.', False)
('The wolf is obese.', 'Fiona is big.', False)
('The hamster is cute.', 'Harry is quiet.', False)
('The hamster is cute.', 'Harry is quiet.', False)
('The tiger chases the hamster.', 'Gary is big.', False)
('The tiger chases the hamster.', 'Gary is big.', False)
('The hamster is smart.', 'Erin is quiet.', False)
('The hamster is smart.', 'Erin is quiet.', False)
('The leopard is lazy.', 'Charlie is sad.', False)
('The leopard is lazy.', 'Charlie is sad.', False)
('The tiger is awful.', 'Gary is dog.', False)
('The tiger is awful.', 'Gary is dog.', False)
('The dog is cute.', 'Fiona is small.', False)
('The dog is cute.', 'Fiona is small.', False)
('The leopard visits the dog.', 'Charlie is big.', False)
('The leopard visits the dog.', 'Charlie is big.', False)
('The rabbit is smart.', 'Anne isham.', False)
('The rabbit is smart.', 'Anne isham.', False)
('The crocodile is sleepy.', 'Charlie is rabbit.', False)
('The crocodile is sleepy.', 'Charlie is rabbit.', False)
('The wolf is awful.', 'Fiona isham.', False)
('The wolf is awful.', 'Fiona isham.', False)
('The hamster is adorable.', 'Harry is quiet.', False)
('The hamster is adorable.', 'Harry is quiet.', False)
('The crocodile likes the hamster.', 'Erin is huge.', False)
('The crocodile likes the hamster.', 'Erin is huge.', False)
('The rabbit is quiet.', 'Anne is nice.', False)
('The rabbit is quiet.', 'Anne is nice.', False)
('The lion is dull.', 'Alan is fierce.', False)
('The lion is dull.', 'Alan is fierce.', False)
('The crocodile is fierce.', 'Erin is huge.', False)
('The crocodile is fierce.', 'Erin is huge.', False)
('The hamster is furry.', 'Harry is nice.', False)
('The hamster is furry.', 'Harry is quiet.', False)
('The lion chases the hamster.', 'Bob is fierce.', False)
('The lion chases the hamster.', 'Bob is fierce.', False)
('The hamster is quiet.', 'Harry is huge.', False)
('The hamster is quiet.', 'Harry isham.', False)
('The tiger is rough.', 'Gary is mouse.', False)
('The tiger is rough.', 'Gary is mouse.', False)
('The wolf is awful.', 'Fiona is mouse.', False)
('The wolf is awful.', 'Fiona is mouse.', False)
('The mouse is lovely.', 'Charlie is mouse.', False)
('The mouse is lovely.', 'Erin is mouse.', False)
('The tiger chases the mouse.', 'Gary is huge.', False)
('The tiger chases the mouse.', 'Gary is huge.', False)
('The mouse is kind.', 'Anne is quiet.', False)
('The mouse is kind.', 'Charlie is quiet.', False)
('The bear is angry.', 'Bob is rough.', False)
('The bear is angry.', 'Bob is rough.', False)
('The falcon is fierce.', 'Fiona is rough.', False)
('The falcon is fierce.', 'Fiona is rough.', False)
('The hamster is small.', 'Harry is quiet.', False)
('The hamster is small.', 'Harry is quiet.', False)
('The bear needs the hamster.', 'Bob is strong.', False)
('The bear needs the hamster.', 'Bob is strong.', False)
('The hamster is kind.', 'Harry is quiet.', False)
('The hamster is kind.', 'Harry is quiet.', False)
('The bear is boring.', 'Bob is squirrel.', False)
('The bear is boring.', 'Bob is squirrel.', False)
('The tiger is big.', 'Gary is squirrel.', False)
('The tiger is big.', 'Gary is squirrel.', False)
('The squirrel is adorable.', 'Charlie is clever.', False)
('The squirrel is adorable.', 'Charlie is clever.', False)
('The bear likes the squirrel.', 'Bob is huge.', False)
('The bear likes the squirrel.', 'Bob is huge.', False)
('The dog is smart.', 'Charlie is quiet.', False)
('The dog is smart.', 'Charlie is quiet.', False)
('The cheetah is lazy.', 'Che.', False)
('The cheetah is lazy.', 'Che.', False)
('The crocodile is big.', 'Charlie is strong.', False)
('The crocodile is big.', 'Charlie is strong.', False)
('The rabbit is beautiful.', 'Anne is small.', False)
('The rabbit is beautiful.', 'Anne is small.', False)
('The cheetah needs the rabbit.', 'Che.', False)
('The cheetah needs the rabbit.', 'Che.', False)
('The dog is smart.', 'Charlie is clever.', False)
('The dog is smart.', 'Charlie is clever.', False)
('The falcon is angry.', 'Fiona is bad.', False)
('The falcon is angry.', 'Fiona is bad.', False)
('The snake is strong.', 'Anne is strong.', False)
('The snake is strong.', 'Anne is strong.', False)
('The mouse is lovely.', 'Charlie is mouse.', False)
('The mouse is lovely.', 'Erin is mouse.', False)
('The falcon visits the mouse.', 'Fiona is bad.', False)
('The falcon visits the mouse.', 'Fiona is bad.', False)
('The squirrel is smart.', 'Charlie is kind.', False)
('The squirrel is smart.', 'Charlie is kind.', False)
('The wolf is lazy.', 'Fiona is bad.', False)
('The wolf is lazy.', 'Fiona is bad.', False)
('The snake is big.', 'Anne is big.', False)
('The snake is big.', 'Anne is huge.', False)
('The hamster is lovely.', 'Harry is quiet.', False)
('The hamster is lovely.', 'Harry is quiet.', False)
('The wolf chases the hamster.', 'Fiona is bad.', False)
('The wolf chases the hamster.', 'Fiona is bad.', False)
('The rabbit is nice.', 'Anne is small.', False)
('The rabbit is nice.', 'Anne is small.', False)
('The crocodile is sleepy.', 'Charlie is bad.', False)
('The crocodile is sleepy.', 'Charlie is bad.', False)
('The dinosaur is heavy.', 'Dave is big.', False)
('The dinosaur is heavy.', 'Dave is big.', False)
('The cat is lovely.', 'Charlie is quiet.', False)
('The cat is lovely.', 'Charlie is quiet.', False)
('The crocodile needs the cat.', 'Charlie is bad.', False)
('The crocodile needs the cat.', 'Charlie is bad.', False)
('The mouse is kind.', 'Anne is nice.', False)
('The mouse is kind.', 'Charlie is nice.', False)
('The dinosaur is sleepy.', 'Dave is angry.', False)
('The dinosaur is sleepy.', 'Dave is angry.', False)
('The leopard is heavy.', 'Charlie is angry.', False)
('The leopard is heavy.', 'Charlie is angry.', False)
('The dog is beautiful.', 'Charlie is wealthy.', False)
('The dog is beautiful.', 'Fiona is obese.', False)
('The dinosaur attacks the dog.', 'Dave is huge.', False)
('The dinosaur attacks the dog.', 'Dave is huge.', False)
('The cat is smart.', 'Charlie is quiet.', False)
('The cat is smart.', 'Charlie is quiet.', False)
('The falcon is rough.', 'Fiona is dull.', False)
('The falcon is rough.', 'Fiona is dull.', False)
('The crocodile is fierce.', 'Charlie is dull.', False)
('The crocodile is fierce.', 'Charlie is dull.', False)
('The dog is cute.', 'Charlie is dull.', False)
('The dog is cute.', 'Charlie is dull.', False)
('The falcon attacks the dog.', 'Fiona is strong.', False)
('The falcon attacks the dog.', 'Fiona is strong.', False)
('The mouse is nice.', 'Erin is dog.', False)
('The mouse is nice.', 'Erin is dog.', False)
('The snake is angry.', 'Anne is sad.', False)
('The snake is angry.', 'Anne is sad.', False)
('The cheetah is awful.', 'Che.', False)
('The cheetah is awful.', 'Che.', False)
('The dog is furry.', 'Fiona is obese.', False)
('The dog is furry.', 'Fiona is obese.', False)
('The snake visits the dog.', 'Anne is strong.', False)
('The snake visits the dog.', 'Anne is strong.', False)
('The mouse is smart.', 'Charlie is obese.', False)
('The mouse is smart.', 'Erin is obese.', False)
('The lion is boring.', 'Fiona is rabbit.', False)
('The lion is boring.', 'Fiona is obese.', False)
('The tiger is big.', 'Gary is rabbit.', False)
('The tiger is big.', 'Gary is rabbit.', False)
('The rabbit is beautiful.', 'Anne is rabbit.', False)
('The rabbit is beautiful.', 'Anne is rabbit.', False)
('The lion sees the rabbit.', 'Fiona is huge.', False)
('The lion sees the rabbit.', 'Fiona is huge.', False)
('The mouse is smart.', 'Anne is kind.', False)
('The mouse is smart.', 'Erin is kind.', False)
('The falcon is sleepy.', 'Fiona is poor.', False)
('The falcon is sleepy.', 'Fiona is poor.', False)
('The crocodile is big.', 'Erin is heavy.', False)
('The crocodile is big.', 'Erin is heavy.', False)
('The rabbit is small.', 'Anne is nice.', False)
('The rabbit is small.', 'Anne is quiet.', False)
('The falcon sees the rabbit.', 'Fiona is poor.', False)
('The falcon sees the rabbit.', 'Fiona is poor.', False)
('The cat is kind.', 'Charlie is quiet.', False)
('The cat is kind.', 'Charlie is quiet.', False)
('The snake is dull.', 'Anne is dull.', False)
('The snake is dull.', 'Anne is dull.', False)
('The wolf is awful.', 'Fiona is dull.', False)
('The wolf is awful.', 'Fiona is dull.', False)
('The dog is adorable.', 'Fiona is dog.', False)
('The dog is adorable.', 'Fiona is dog.', False)
('The snake attacks the dog.', 'Anne is heavy.', False)
('The snake attacks the dog.', 'Anne is heavy.', False)
('The squirrel is smart.', 'Charlie is quiet.', False)
('The squirrel is smart.', 'Charlie is quiet.', False)
('The dinosaur is sleepy.', 'Dave is bad.', False)
('The dinosaur is sleepy.', 'Dave is bad.', False)
('The cheetah is big.', 'Che.', False)
('The cheetah is big.', 'Che.', False)
('The rabbit is lovely.', 'Anne is quiet.', False)
('The rabbit is lovely.', 'Anne is quiet.', False)
('The dinosaur likes the rabbit.', 'Dave is big.', False)
('The dinosaur likes the rabbit.', 'Dave is big.', False)
('The squirrel is kind.', 'Charlie is quiet.', False)
('The squirrel is kind.', 'Charlie is quiet.', False)
('The cheetah is sleepy.', 'Che.', False)
('The cheetah is sleepy.', 'Che.', False)
('The bear is obese.', 'Bob is huge.', False)
('The bear is obese.', 'Bob is huge.', False)
('The rabbit is funny.', 'Anne is quiet.', False)
('The rabbit is funny.', 'Fiona is sleep.', False)
('The cheetah needs the rabbit.', 'Che.', False)
('The cheetah needs the rabbit.', 'Che.', False)
('The mouse is quiet.', 'Erin is rabbit.', False)
('The mouse is quiet.', 'Erin is rabbit.', False)
('The wolf is boring.', 'Fiona is bad.', False)
('The wolf is boring.', 'Fiona is bad.', False)
('The cheetah is obese.', 'Che.', False)
('The cheetah is obese.', 'Che.', False)
('The rabbit is beautiful.', 'Anne is quiet.', False)
('The rabbit is beautiful.', 'Anne is quiet.', False)
('The wolf likes the rabbit.', 'Fiona is strong.', False)
('The wolf likes the rabbit.', 'Fiona is strong.', False)
('The cat is round.', 'Charlie is smart.', False)
('The cat is round.', 'Charlie is quiet.', False)
('The wolf is reckless.', 'Fiona is dog.', False)
('The wolf is reckless.', 'Fiona is dog.', False)
('The bear is obese.', 'Bob is big.', False)
('The bear is obese.', 'Bob is big.', False)
('The dog is funny.', 'Charlie is quiet.', False)
('The dog is funny.', 'Fiona is quiet.', False)
('The wolf needs the dog.', 'Fiona is big.', False)
('The wolf needs the dog.', 'Fiona is big.', False)
('The cat is smart.', 'Charlie is quiet.', False)
('The cat is smart.', 'Charlie is quiet.', False)
('The snake is slow.', 'Anne is rough.', False)
('The snake is slow.', 'Anne is rough.', False)
('The leopard is fierce.', 'Charlie is rough.', False)
('The leopard is fierce.', 'Charlie is rough.', False)
('The hamster is lovely.', 'Harry is rough.', False)
('The hamster is lovely.', 'Harry is rough.', False)
('The snake likes the hamster.', 'Anne is huge.', False)
('The snake likes the hamster.', 'Anne isham.', False)
('The mouse is nice.', 'Erin is rough.', False)
('The mouse is nice.', 'Erin is rough.', False)
('The bear is reckless.', 'Bob is rough.', False)
('The bear is reckless.', 'Bob is rough.', False)
('The crocodile is strong.', 'Charlie is huge.', False)
('The crocodile is strong.', 'Charlie is huge.', False)
('The squirrel is funny.', 'Charlie is quiet.', False)
('The squirrel is funny.', 'Charlie is quiet.', False)
('The bear visits the squirrel.', 'Bob is strong.', False)
('The bear visits the squirrel.', 'Bob is strong.', False)
('The dog is kind.', 'Fiona is small.', False)
('The dog is kind.', 'Fiona is small.', False)
('The bald eagle is lazy.', 'Erin is dull.', False)
('The bald eagle is lazy.', 'Erin is dull.', False)
('The falcon is big.', 'Fiona is dull.', False)
('The falcon is big.', 'Fiona is dull.', False)
('The cat is small.', 'Charlie is quiet.', False)
('The cat is small.', 'Charlie is quiet.', False)
('The bald eagle needs the cat.', 'Erin is huge.', False)
('The bald eagle needs the cat.', 'Erin is huge.', False)
('The squirrel is nice.', 'Charlie is quiet.', False)
('The squirrel is nice.', 'Charlie is quiet.', False)
('The bear is lazy.', 'Bob is imperfect.', False)
('The bear is lazy.', 'Bob is imperfect.', False)
('The lion is strong.', 'Fiona is strong.', False)
('The lion is strong.', 'Fiona is strong.', False)
('The mouse is lovely.', 'Anne is small.', False)
('The mouse is lovely.', 'Anne is small.', False)
('The bear chases the mouse.', 'Bob is imperfect.', False)
('The bear chases the mouse.', 'Bob is imperfect.', False)
('The dog is kind.', 'Fiona isham.', False)
('The dog is kind.', 'Fiona isham.', False)
('The bald eagle is sleepy.', 'Erin is dull.', False)
('The bald eagle is sleepy.', 'Erin is dull.', False)
('The leopard is strong.', 'Charlie is dull.', False)
('The leopard is strong.', 'Charlie is dull.', False)
('The hamster is lovely.', 'Harry is obese.', False)
('The hamster is lovely.', 'Harry is obese.', False)
('The bald eagle likes the hamster.', 'Bob isham.', False)
('The bald eagle likes the hamster.', 'Anne isham.', False)
('The dog is round.', 'Charlie is obese.', False)
('The dog is round.', 'Charlie is obese.', False)
('The bald eagle is boring.', 'Erin is rough.', False)
('The bald eagle is boring.', 'Erin is rough.', False)
('The leopard is obese.', 'Charlie is rough.', False)
('The leopard is obese.', 'Charlie is rough.', False)
('The cat is small.', 'Charlie is obese.', False)
('The cat is small.', 'Charlie is obese.', False)
('The bald eagle attacks the cat.', 'Anne is huge.', False)
('The bald eagle attacks the cat.', 'Anne is huge.', False)
('The cat is nice.', 'Charlie is quiet.', False)
('The cat is nice.', 'Charlie is quiet.', False)
('The crocodile is tired.', 'Charlie is bad.', False)
('The crocodile is tired.', 'Charlie is bad.', False)
('The bear is heavy.', 'Bob is heavy.', False)
('The bear is heavy.', 'Bob is heavy.', False)
('The dog is adorable.', 'Fiona is kind.', False)
('The dog is adorable.', 'Fiona is sad.', False)
('The crocodile attacks the dog.', 'Charlie is bad.', False)
('The crocodile attacks the dog.', 'Charlie is bad.', False)
('The rabbit is smart.', 'Anne is quiet.', False)
('The rabbit is smart.', 'Anne is quiet.', False)
('The bald eagle is lazy.', 'Erin is a.', False)
('The bald eagle is lazy.', 'Erin is a.', False)
('The lion is big.', 'Alan is dog.', False)
('The lion is big.', 'Alan is dog.', False)
('The dog is funny.', 'Fiona is little.', False)
('The dog is funny.', 'Fiona is little.', False)
('The bald eagle likes the dog.', 'Anne is huge.', False)
('The bald eagle likes the dog.', 'Anne is huge.', False)
('The rabbit is kind.', 'Anne is quiet.', False)
('The rabbit is kind.', 'Anne is quiet.', False)
('The crocodile is reckless.', 'Charlie is quiet.', False)
('The crocodile is reckless.', 'Charlie is quiet.', False)
('The wolf is fierce.', 'Fiona is strong.', False)
('The wolf is fierce.', 'Fiona is strong.', False)
('The squirrel is funny.', 'Charlie is clever.', False)
('The squirrel is funny.', 'Charlie is clever.', False)
('The crocodile visits the squirrel.', 'Erin is strong.', False)
('The crocodile visits the squirrel.', 'Erin is strong.', False)
('The cat is round.', 'Charlie is sleep.', False)
('The cat is round.', 'Charlie is sleep.', False)
('The wolf is sleepy.', 'Fiona is fierce.', False)
('The wolf is sleepy.', 'Fiona is fierce.', False)
('The tiger is strong.', 'Erin is strong.', False)
('The tiger is strong.', 'Erin is strong.', False)
('The rabbit is cute.', 'Anne is sleep.', False)
('The rabbit is cute.', 'Anne is sleep.', False)
('The wolf sees the rabbit.', 'Fiona is fierce.', False)
('The wolf sees the rabbit.', 'Fiona is fierce.', False)
('The hamster is kind.', 'Harry is quiet.', False)
('The hamster is kind.', 'Harry is quiet.', False)
('The falcon is angry.', 'Fiona is rough.', False)
('The falcon is angry.', 'Fiona is rough.', False)
('The wolf is fierce.', 'Fiona is huge.', False)
('The wolf is fierce.', 'Fiona is huge.', False)
('The dog is furry.', 'Charlie is quiet.', False)
('The dog is furry.', 'Charlie is quiet.', False)
('The falcon sees the dog.', 'Fiona is huge.', False)
('The falcon sees the dog.', 'Fiona is huge.', False)
('The cat is nice.', 'Charlie is quiet.', False)
('The cat is nice.', 'Charlie is quiet.', False)
('The crocodile is tired.', 'Erin is attacks.', False)
('The crocodile is tired.', 'Erin is attacks.', False)
('The bald eagle is obese.', 'Erin is attacks.', False)
('The bald eagle is obese.', 'Erin is attacks.', False)
('The mouse is beautiful.', 'Erin is clever.', False)
('The mouse is beautiful.', 'Erin is clever.', False)
('The crocodile attacks the mouse.', 'Erin is huge.', False)
('The crocodile attacks the mouse.', 'Erin is attack.', False)
('The rabbit is quiet.', 'Anne is quiet.', False)
('The rabbit is quiet.', 'Anne is quiet.', False)
('The bear is slow.', 'Bob is sad.', False)
('The bear is slow.', 'Bob is sad.', False)
('The falcon is awful.', 'Fiona is strong.', False)
('The falcon is awful.', 'Fiona is strong.', False)
('The squirrel is funny.', 'Charlie is quiet.', False)
('The squirrel is funny.', 'Charlie is quiet.', False)
('The bear likes the squirrel.', 'Bob is bad.', False)
('The bear likes the squirrel.', 'Bob is bad.', False)
('The hamster is round.', 'Harry is obese.', False)
('The hamster is round.', 'Harry is obese.', False)
('The lion is dull.', 'Alan is cat.', False)
('The lion is dull.', 'Alan is cat.', False)
('The wolf is obese.', 'Fiona is cat.', False)
('The wolf is obese.', 'Fiona is cat.', False)
('The cat is lovely.', 'Charlie is obese.', False)
('The cat is lovely.', 'Charlie is obese.', False)
('The lion chases the cat.', 'Anne is huge.', False)
('The lion chases the cat.', 'Harry is huge.', False)
('The dog is quiet.', 'Charlie is nice.', False)
('The dog is quiet.', 'Charlie is nice.', False)
('The bear is dull.', 'Bob is cat.', False)
('The bear is dull.', 'Bob is cat.', False)
('The crocodile is obese.', 'Erin is huge.', False)
('The crocodile is obese.', 'Erin is huge.', False)
('The cat is furry.', 'Charlie is round.', False)
('The cat is furry.', 'Charlie is round.', False)
('The bear likes the cat.', 'Bob is strong.', False)
('The bear likes the cat.', 'Bob is huge.', False)
('The hamster is round.', 'Harry is quiet.', False)
('The hamster is round.', 'Harry is quiet.', False)
('The tiger is angry.', 'Gary is bad.', False)
('The tiger is angry.', 'Gary is bad.', False)
('The bear is obese.', 'Anne is huge.', False)
('The bear is obese.', 'Bob is huge.', False)
('The squirrel is beautiful.', 'Charlie is quiet.', False)
('The squirrel is beautiful.', 'Charlie is quiet.', False)
('The tiger likes the squirrel.', 'Gary is huge.', False)
('The tiger likes the squirrel.', 'Gary is huge.', False)
('The squirrel is smart.', 'Charlie is small.', False)
('The squirrel is smart.', 'Charlie is small.', False)
('The bald eagle is reckless.', 'Erin is rough.', False)
('The bald eagle is reckless.', 'Erin is rough.', False)
('The cheetah is big.', 'Che.', False)
('The cheetah is big.', 'Che.', False)
('The rabbit is beautiful.', 'Anne is obese.', False)
('The rabbit is beautiful.', 'Anne is obese.', False)
('The bald eagle needs the rabbit.', 'Bob is strong.', False)
('The bald eagle needs the rabbit.', 'Anne is strong.', False)
('The rabbit is nice.', 'Anne is quiet.', False)
('The rabbit is nice.', 'Anne is quiet.', False)
('The cheetah is angry.', 'Che.', False)
('The cheetah is angry.', 'Che.', False)
('The dinosaur is fierce.', 'Dave is huge.', False)
('The dinosaur is fierce.', 'Dave is huge.', False)
('The dog is small.', 'Fiona is kind.', False)
('The dog is small.', 'Fiona is dull.', False)
('The cheetah likes the dog.', 'Che.', False)
('The cheetah likes the dog.', 'Che.', False)
('The dog is nice.', 'Charlie is quiet.', False)
('The dog is nice.', 'Charlie is quiet.', False)
('The lion is tired.', 'Harry is bad.', False)
('The lion is tired.', 'Harry is bad.', False)
('The bear is obese.', 'Bob is huge.', False)
('The bear is obese.', 'Bob is huge.', False)
('The rabbit is beautiful.', 'Anne is quiet.', False)
('The rabbit is beautiful.', 'Anne is quiet.', False)
('The lion chases the rabbit.', 'Anne is huge.', False)
('The lion chases the rabbit.', 'Harry is huge.', False)
('The squirrel is round.', 'Charlie is quiet.', False)
('The squirrel is round.', 'Charlie is quiet.', False)
('The bald eagle is lazy.', 'Erin is rough.', False)
('The bald eagle is lazy.', 'Erin is rough.', False)
('The dinosaur is fierce.', 'Dave is rough.', False)
('The dinosaur is fierce.', 'Dave is rough.', False)
('The mouse is adorable.', 'Charlie is quiet.', False)
('The mouse is adorable.', 'Charlie is quiet.', False)
('The bald eagle attacks the mouse.', 'Anne is strong.', False)
('The bald eagle attacks the mouse.', 'Anne is strong.', False)
('The cat is quiet.', 'Charlie is strong.', False)
('The cat is quiet.', 'Charlie is bad.', False)
('The bald eagle is angry.', 'Erin is bad.', False)
('The bald eagle is angry.', 'Erin is bad.', False)
('The tiger is awful.', 'Gary is strong.', False)
('The tiger is awful.', 'Gary is strong.', False)
('The mouse is adorable.', 'Charlie is clever.', False)
('The mouse is adorable.', 'Erin is clever.', False)
('The bald eagle needs the mouse.', 'Erin is bad.', False)
('The bald eagle needs the mouse.', 'Erin is bad.', False)
