('The squirrel is quiet.', 'Charlie is small.', False)
('The squirrel is nice.', 'Charlie is quiet.', False)
('The dinosaur is angry.', 'Dave is rough.', False)
('The dinosaur is angry.', 'Dave is rough.', False)
('The lion is awful.', 'Bob is rough.', False)
('The lion is awful.', 'Bob is rough.', False)
('The rabbit is lovely.', 'Anne is thin.', False)
('The rabbit is lovely.', 'Anne is thin.', False)
('The dinosaur likes the rabbit.', 'Dave is strong.', False)
('The dinosaur likes the rabbit.', 'Dave is strong.', False)
('The mouse is quiet.', 'Charlie is quiet.', False)
('The mouse is quiet.', 'Erin is quiet.', False)
('The bear is lazy.', 'Bob is rough.', False)
('The bear is lazy.', 'Bob is rough.', False)
('The crocodile is big.', 'Charlie is rough.', False)
('The crocodile is big.', 'Charlie is rough.', False)
('The squirrel is furry.', 'Charlie is quiet.', False)
('The squirrel is furry.', 'Charlie is quiet.', False)
('The bear sees the squirrel.', 'Anne is attack.', False)
('The bear sees the squirrel.', 'Bob is attack.', False)
('The cat is kind.', 'Charlie is fierce.', False)
('The cat is kind.', 'Charlie is fierce.', False)
('The wolf is tired.', 'Fiona is sad.', False)
('The wolf is tired.', 'Fiona is sad.', False)
('The tiger is fierce.', 'Gary is poor.', False)
('The tiger is fierce.', 'Gary is poor.', False)
('The hamster is adorable.', 'Harry is fierce.', False)
('The hamster is adorable.', 'Harry is fierce.', False)
('The wolf needs the hamster.', 'Fiona is sad.', False)
('The wolf needs the hamster.', 'Fiona is sad.', False)
('The squirrel is nice.', 'Charlie is quiet.', False)
('The squirrel is nice.', 'Charlie is quiet.', False)
('The leopard is slow.', 'Charlie is dull.', False)
('The leopard is slow.', 'Charlie is dull.', False)
('The lion is fierce.', 'Anne is strong.', False)
('The lion is fierce.', 'Fiona is strong.', False)
('The mouse is furry.', 'Anne is round.', False)
('The mouse is furry.', 'Anne is round.', False)
('The leopard attacks the mouse.', 'Charlie is strong.', False)
('The leopard attacks the mouse.', 'Charlie is strong.', False)
('The rabbit is round.', 'Anne is nice.', False)
('The rabbit is round.', 'Anne is quiet.', False)
('The falcon is reckless.', 'Fiona is dull.', False)
('The falcon is reckless.', 'Fiona is dull.', False)
('The tiger is awful.', 'Gary is dull.', False)
('The tiger is awful.', 'Gary is dull.', False)
('The hamster is adorable.', 'Harry is dull.', False)
('The hamster is adorable.', 'Harry is dull.', False)
('The falcon needs the hamster.', 'Fiona is huge.', False)
('The falcon needs the hamster.', 'Fiona is huge.', False)
('The squirrel is kind.', 'Charlie is kind.', False)
('The squirrel is kind.', 'Charlie is kind.', False)
('The wolf is slow.', 'Fiona is bad.', False)
('The wolf is slow.', 'Fiona is bad.', False)
('The bald eagle is awful.', 'Anne is big.', False)
('The bald eagle is awful.', 'Anne is big.', False)
('The cat is beautiful.', 'Charlie is kind.', False)
('The cat is beautiful.', 'Charlie is kind.', False)
('The wolf chases the cat.', 'Fiona is bad.', False)
('The wolf chases the cat.', 'Fiona is bad.', False)
('The hamster is kind.', 'Harry is quiet.', False)
('The hamster is kind.', 'Harry is quiet.', False)
('The wolf is boring.', 'Fiona is dull.', False)
('The wolf is boring.', 'Fiona is dull.', False)
('The dinosaur is big.', 'Dave is big.', False)
('The dinosaur is big.', 'Dave is big.', False)
('The mouse is small.', 'Charlie is dull.', False)
('The mouse is small.', 'Erin is dull.', False)
('The wolf needs the mouse.', 'Fiona is big.', False)
('The wolf needs the mouse.', 'Fiona is big.', False)
('The squirrel is kind.', 'Charlie is quiet.', False)
('The squirrel is kind.', 'Charlie is quiet.', False)
('The snake is reckless.', 'Anne is quiet.', False)
('The snake is reckless.', 'Anne is squirrel.', False)
('The dinosaur is strong.', 'Dave is squirrel.', False)
('The dinosaur is strong.', 'Dave is squirrel.', False)
('The rabbit is beautiful.', 'Anne is quiet.', False)
('The rabbit is beautiful.', 'Anne is quiet.', False)
('The snake sees the rabbit.', 'Anne is huge.', False)
('The snake sees the rabbit.', 'Anne is huge.', False)
('The squirrel is round.', 'Charlie is obese.', False)
('The squirrel is round.', 'Charlie is obese.', False)
('The cheetah is sleepy.', 'Che.', False)
('The cheetah is sleepy.', 'Che.', False)
('The dinosaur is heavy.', 'Dave is huge.', False)
('The dinosaur is heavy.', 'Dave is huge.', False)
('The dog is adorable.', 'Fiona is obese.', False)
('The dog is adorable.', 'Fiona is obese.', False)
('The cheetah chases the dog.', 'Che.', False)
('The cheetah chases the dog.', 'Che.', False)
('The squirrel is kind.', 'Charlie is lazy.', False)
('The squirrel is kind.', 'Charlie is lazy.', False)
('The leopard is boring.', 'Charlie is obese.', False)
('The leopard is boring.', 'Charlie is obese.', False)
('The bear is heavy.', 'Bob is heavy.', False)
('The bear is heavy.', 'Bob is heavy.', False)
('The cat is funny.', 'Charlie is quiet.', False)
('The cat is funny.', 'Charlie is lazy.', False)
('The leopard sees the cat.', 'Charlie is heavy.', False)
('The leopard sees the cat.', 'Charlie is heavy.', False)
('The squirrel is kind.', 'Charlie is quiet.', False)
('The squirrel is kind.', 'Charlie is quiet.', False)
('The lion is sleepy.', 'Alan is dull.', False)
('The lion is sleepy.', 'Alan is dull.', False)
('The bear is obese.', 'Bob is huge.', False)
('The bear is obese.', 'Bob is huge.', False)
('The hamster is adorable.', 'Harry is dull.', False)
('The hamster is adorable.', 'Harry is dull.', False)
('The lion needs the hamster.', 'Harry is huge.', False)
('The lion needs the hamster.', 'Harry is huge.', False)
('The squirrel is quiet.', 'Charlie is quiet.', False)
('The squirrel is quiet.', 'Charlie is quiet.', False)
('The leopard is angry.', 'Charlie is fierce.', False)
('The leopard is angry.', 'Charlie is fierce.', False)
('The cheetah is fierce.', 'Che.', False)
('The cheetah is fierce.', 'Che.', False)
('The hamster is beautiful.', 'Harry is quiet.', False)
('The hamster is beautiful.', 'Harry is quiet.', False)
('The leopard likes the hamster.', 'Charlie is fierce.', False)
('The leopard likes the hamster.', 'Charlie is fierce.', False)
('The hamster is smart.', 'Harry is quiet.', False)
('The hamster is smart.', 'Harry is quiet.', False)
('The lion is slow.', 'Alan is sad.', False)
('The lion is slow.', 'Fiona is sad.', False)
('The snake is big.', 'Anne is huge.', False)
('The snake is big.', 'Anne is huge.', False)
('The cat is cute.', 'Charlie is quiet.', False)
('The cat is cute.', 'Charlie is quiet.', False)
('The lion visits the cat.', 'Fiona is rough.', False)
('The lion visits the cat.', 'Fiona is rough.', False)
('The rabbit is smart.', 'Anne is strong.', False)
('The rabbit is smart.', 'Anne is strong.', False)
('The leopard is reckless.', 'Charlie is sad.', False)
('The leopard is reckless.', 'Charlie is sad.', False)
('The bald eagle is fierce.', 'Anne is heavy.', False)
('The bald eagle is fierce.', 'Anne is heavy.', False)
('The cat is cute.', 'Charlie is quiet.', False)
('The cat is cute.', 'Charlie is quiet.', False)
('The leopard likes the cat.', 'Charlie is bad.', False)
('The leopard likes the cat.', 'Charlie is bad.', False)
('The dog is quiet.', 'Fiona is small.', False)
('The dog is quiet.', 'Fiona is rough.', False)
('The bald eagle is boring.', 'Erin is rough.', False)
('The bald eagle is boring.', 'Erin is rough.', False)
('The bear is fierce.', 'Bob is heavy.', False)
('The bear is fierce.', 'Bob is heavy.', False)
('The mouse is small.', 'Charlie is quiet.', False)
('The mouse is small.', 'Charlie is quiet.', False)
('The bald eagle visits the mouse.', 'Anne is heavy.', False)
('The bald eagle visits the mouse.', 'Anne is heavy.', False)
('The cat is quiet.', 'Charlie is quiet.', False)
('The cat is quiet.', 'Charlie is quiet.', False)
('The dinosaur is tired.', 'Dave is cat.', False)
('The dinosaur is tired.', 'Dave is cat.', False)
('The cheetah is strong.', 'Che.', False)
('The cheetah is strong.', 'Che.', False)
('The hamster is lovely.', 'Harry is quiet.', False)
('The hamster is lovely.', 'Harry is quiet.', False)
('The dinosaur visits the hamster.', 'Dave is huge.', False)
('The dinosaur visits the hamster.', 'Dave is huge.', False)
('The squirrel is nice.', 'Charlie is quiet.', False)
('The squirrel is nice.', 'Charlie is quiet.', False)
('The snake is slow.', 'Anne is angry.', False)
('The snake is slow.', 'Anne is angry.', False)
('The wolf is awful.', 'Fiona is angry.', False)
('The wolf is awful.', 'Fiona is angry.', False)
('The mouse is lovely.', 'Erin is angry.', False)
('The mouse is lovely.', 'Erin is angry.', False)
('The snake likes the mouse.', 'Anne is huge.', False)
('The snake likes the mouse.', 'Anne is huge.', False)
('The squirrel is kind.', 'Charlie is obese.', False)
('The squirrel is kind.', 'Charlie is obese.', False)
('The wolf is lazy.', 'Fiona is squirrel.', False)
('The wolf is lazy.', 'Fiona is squirrel.', False)
('The leopard is big.', 'Charlie is squirrel.', False)
('The leopard is big.', 'Charlie is squirrel.', False)
('The mouse is cute.', 'Erin is obese.', False)
('The mouse is cute.', 'Erin is obese.', False)
('The wolf visits the mouse.', 'Fiona is huge.', False)
('The wolf visits the mouse.', 'Fiona is huge.', False)
('The squirrel is quiet.', 'Charlie is quiet.', False)
('The squirrel is quiet.', 'Charlie is quiet.', False)
('The dinosaur is tired.', 'Dave is imperfect.', False)
('The dinosaur is tired.', 'Dave is imperfect.', False)
('The bear is big.', 'Bob is big.', False)
('The bear is big.', 'Bob is big.', False)
('The rabbit is lovely.', 'Anne is quiet.', False)
('The rabbit is lovely.', 'Anne is quiet.', False)
('The dinosaur sees the rabbit.', 'Dave is big.', False)
('The dinosaur sees the rabbit.', 'Dave is big.', False)
('The hamster is round.', 'Harry is kind.', False)
('The hamster is round.', 'Harry is kind.', False)
('The lion is boring.', 'Alan is cat.', False)
('The lion is boring.', 'Alan is cat.', False)
('The dinosaur is heavy.', 'Dave is cat.', False)
('The dinosaur is heavy.', 'Dave is cat.', False)
('The cat is funny.', 'Charlie is kind.', False)
('The cat is funny.', 'Charlie is kind.', False)
('The lion chases the cat.', 'Alan is huge.', False)
('The lion chases the cat.', 'Alan is huge.', False)
('The cat is kind.', 'Charlie is quiet.', False)
('The cat is kind.', 'Charlie is quiet.', False)
('The falcon is sleepy.', 'Fiona is sad.', False)
('The falcon is sleepy.', 'Fiona is sad.', False)
('The lion is big.', 'Anne is big.', False)
('The lion is big.', 'Harry is big.', False)
('The mouse is cute.', 'Erin is quiet.', False)
('The mouse is cute.', 'Erin is quiet.', False)
('The falcon needs the mouse.', 'Fiona is imperfect.', False)
('The falcon needs the mouse.', 'Fiona is imperfect.', False)
('The mouse is nice.', 'Erin is thin.', False)
('The mouse is nice.', 'Erin is thin.', False)
('The crocodile is rough.', 'Charlie is poor.', False)
('The crocodile is rough.', 'Charlie is poor.', False)
('The falcon is heavy.', 'Fiona is sad.', False)
('The falcon is heavy.', 'Fiona is sad.', False)
('The squirrel is beautiful.', 'Charlie is fierce.', False)
('The squirrel is beautiful.', 'Charlie is fierce.', False)
('The crocodile likes the squirrel.', 'Charlie is strong.', False)
('The crocodile likes the squirrel.', 'Charlie is strong.', False)
('The hamster is nice.', 'Harry is lazy.', False)
('The hamster is nice.', 'Harry is lazy.', False)
('The bear is sleepy.', 'Bob is sad.', False)
('The bear is sleepy.', 'Bob is sad.', False)
('The dinosaur is heavy.', 'Dave is sad.', False)
('The dinosaur is heavy.', 'Dave is sad.', False)
('The mouse is cute.', 'Erin is sad.', False)
('The mouse is cute.', 'Erin is sad.', False)
('The bear chases the mouse.', 'Bob is sad.', False)
('The bear chases the mouse.', 'Bob is sad.', False)
('The cat is quiet.', 'Charlie is small.', False)
('The cat is quiet.', 'Charlie is slow.', False)
('The wolf is rough.', 'Fiona is sad.', False)
('The wolf is rough.', 'Fiona is sad.', False)
('The crocodile is fierce.', 'Charlie is slow.', False)
('The crocodile is fierce.', 'Charlie is slow.', False)
('The dog is small.', 'Fiona is sad.', False)
('The dog is small.', 'Fiona is sad.', False)
('The wolf attacks the dog.', 'Fiona is big.', False)
('The wolf attacks the dog.', 'Fiona is big.', False)
('The squirrel is smart.', 'Charlie is quiet.', False)
('The squirrel is smart.', 'Charlie is quiet.', False)
('The tiger is tired.', 'Gary is bad.', False)
('The tiger is tired.', 'Gary is bad.', False)
('The falcon is strong.', 'Fiona is strong.', False)
('The falcon is strong.', 'Fiona is strong.', False)
('The mouse is adorable.', 'Charlie is quiet.', False)
('The mouse is adorable.', 'Erin is clever.', False)
('The tiger needs the mouse.', 'Gary is bad.', False)
('The tiger needs the mouse.', 'Gary is bad.', False)
('The cat is quiet.', 'Charlie is small.', False)
('The cat is quiet.', 'Charlie is small.', False)
('The wolf is rough.', 'Fiona is bad.', False)
('The wolf is rough.', 'Fiona is bad.', False)
('The bald eagle is strong.', 'Anne isham.', False)
('The bald eagle is strong.', 'Anne isham.', False)
('The hamster is cute.', 'Harry is obese.', False)
('The hamster is cute.', 'Harry is obese.', False)
('The wolf needs the hamster.', 'Fiona isbald.', False)
('The wolf needs the hamster.', 'Fiona isbald.', False)
('The squirrel is kind.', 'Charlie is quiet.', False)
('The squirrel is kind.', 'Charlie is quiet.', False)
('The cheetah is boring.', 'Che.', False)
('The cheetah is boring.', 'Che.', False)
('The crocodile is fierce.', 'Erin is heavy.', False)
('The crocodile is fierce.', 'Erin is heavy.', False)
('The rabbit is furry.', 'Anne is clever.', False)
('The rabbit is furry.', 'Fiona is clever.', False)
('The cheetah visits the rabbit.', 'Che.', False)
('The cheetah visits the rabbit.', 'Che.', False)
('The cat is round.', 'Charlie is sleep.', False)
('The cat is round.', 'Charlie is sleep.', False)
('The wolf is tired.', 'Fiona is bad.', False)
('The wolf is tired.', 'Fiona is bad.', False)
('The tiger is awful.', 'Gary is strong.', False)
('The tiger is awful.', 'Gary is strong.', False)
('The mouse is cute.', 'Charlie is bad.', False)
('The mouse is cute.', 'Charlie is bad.', False)
('The wolf needs the mouse.', 'Fiona is strong.', False)
('The wolf needs the mouse.', 'Fiona is strong.', False)
('The mouse is smart.', 'Anne is little.', False)
('The mouse is smart.', 'Erin is little.', False)
('The dinosaur is lazy.', 'Dave is dull.', False)
('The dinosaur is lazy.', 'Dave is dull.', False)
('The leopard is heavy.', 'Charlie is dull.', False)
('The leopard is heavy.', 'Charlie is dull.', False)
('The dog is furry.', 'Charlie is clever.', False)
('The dog is furry.', 'Charlie is clever.', False)
('The dinosaur needs the dog.', 'Dave is huge.', False)
('The dinosaur needs the dog.', 'Dave is huge.', False)
('The dog is nice.', 'Charlie is quiet.', False)
('The dog is nice.', 'Charlie is quiet.', False)
('The bald eagle is rough.', 'Erin is bad.', False)
('The bald eagle is rough.', 'Erin is bad.', False)
('The falcon is obese.', 'Fiona is big.', False)
('The falcon is obese.', 'Fiona is big.', False)
('The squirrel is cute.', 'Charlie is kind.', False)
('The squirrel is cute.', 'Charlie is bad.', False)
('The bald eagle sees the squirrel.', 'Anne is big.', False)
('The bald eagle sees the squirrel.', 'Anne is big.', False)
('The cat is quiet.', 'Charlie is sleep.', False)
('The cat is quiet.', 'Charlie is sleep.', False)
('The leopard is angry.', 'Charlie is rough.', False)
('The leopard is angry.', 'Charlie is rough.', False)
('The snake is big.', 'Anne is huge.', False)
('The snake is big.', 'Anne is huge.', False)
('The rabbit is small.', 'Anne is sleep.', False)
('The rabbit is small.', 'Anne is sleep.', False)
('The leopard needs the rabbit.', 'Charlie is huge.', False)
('The leopard needs the rabbit.', 'Charlie is huge.', False)
('The cat is nice.', 'Charlie is quiet.', False)
('The cat is nice.', 'Charlie is quiet.', False)
('The dinosaur is angry.', 'Dave is rough.', False)
('The dinosaur is angry.', 'Dave is rough.', False)
('The snake is awful.', 'Anne is rough.', False)
('The snake is awful.', 'Anne is rough.', False)
('The mouse is furry.', 'Anne is small.', False)
('The mouse is furry.', 'Anne is small.', False)
('The dinosaur chases the mouse.', 'Dave is huge.', False)
('The dinosaur chases the mouse.', 'Dave is huge.', False)
('The cat is smart.', 'Charlie is lazy.', False)
('The cat is smart.', 'Charlie is lazy.', False)
('The lion is tired.', 'Alan is awful.', False)
('The lion is tired.', 'Alan is awful.', False)
('The bear is awful.', 'Bob is heavy.', False)
('The bear is awful.', 'Bob is heavy.', False)
('The hamster is funny.', 'Erin is lazy.', False)
('The hamster is funny.', 'Erin is lazy.', False)
('The lion attacks the hamster.', 'Alan is awful.', False)
('The lion attacks the hamster.', 'Alan is bad.', False)
('The rabbit is quiet.', 'Anne is quiet.', False)
('The rabbit is quiet.', 'Anne is quiet.', False)
('The cheetah is angry.', 'Che.', False)
('The cheetah is angry.', 'Che.', False)
('The lion is awful.', 'Fiona is big.', False)
('The lion is awful.', 'Harry is big.', False)
('The squirrel is furry.', 'Charlie is quiet.', False)
('The squirrel is furry.', 'Charlie is quiet.', False)
('The cheetah visits the squirrel.', 'Che.', False)
('The cheetah visits the squirrel.', 'Che.', False)
('The cat is quiet.', 'Charlie is quiet.', False)
('The cat is quiet.', 'Charlie is quiet.', False)
('The lion is rough.', 'Alan is sad.', False)
('The lion is rough.', 'Bob is sad.', False)
('The falcon is big.', 'Fiona is fal.', False)
('The falcon is big.', 'Fiona is fal.', False)
('The mouse is cute.', 'Erin is quiet.', False)
('The mouse is cute.', 'Erin is quiet.', False)
('The lion visits the mouse.', 'Alan is fal.', False)
('The lion visits the mouse.', 'Bob is fal.', False)
('The rabbit is nice.', 'Anne is little.', False)
('The rabbit is nice.', 'Anne is rabbit.', False)
('The falcon is rough.', 'Fiona is rabbit.', False)
('The falcon is rough.', 'Fiona is rabbit.', False)
('The snake is strong.', 'Anne is attack.', False)
('The snake is strong.', 'Anne is attack.', False)
('The hamster is lovely.', 'Harry is rabbit.', False)
('The hamster is lovely.', 'Harry is rabbit.', False)
('The falcon chases the hamster.', 'Fiona is strong.', False)
('The falcon chases the hamster.', 'Fiona is strong.', False)
('The squirrel is quiet.', 'Charlie is quiet.', False)
('The squirrel is quiet.', 'Charlie is quiet.', False)
('The bald eagle is reckless.', 'Erin is fierce.', False)
('The bald eagle is reckless.', 'Erin is fierce.', False)
('The tiger is big.', 'Gary is strong.', False)
('The tiger is big.', 'Gary is strong.', False)
('The rabbit is beautiful.', 'Anne is quiet.', False)
('The rabbit is beautiful.', 'Anne is quiet.', False)
('The bald eagle attacks the rabbit.', 'Erin is fierce.', False)
('The bald eagle attacks the rabbit.', 'Erin is fierce.', False)
('The mouse is smart.', 'Anne is kind.', False)
('The mouse is smart.', 'Erin is kind.', False)
('The falcon is boring.', 'Fiona is bad.', False)
('The falcon is boring.', 'Fiona is bad.', False)
('The bald eagle is awful.', 'Anne is huge.', False)
('The bald eagle is awful.', 'Anne is huge.', False)
('The dog is beautiful.', 'Charlie is quiet.', False)
('The dog is beautiful.', 'Charlie is quiet.', False)
('The falcon attacks the dog.', 'Fiona is huge.', False)
('The falcon attacks the dog.', 'Fiona is huge.', False)
('The squirrel is kind.', 'Charlie is sleep.', False)
('The squirrel is kind.', 'Charlie is sleep.', False)
('The lion is tired.', 'Alan is bad.', False)
('The lion is tired.', 'Alan is bad.', False)
('The bear is big.', 'Bob is strong.', False)
('The bear is big.', 'Bob is strong.', False)
('The dog is cute.', 'Fiona is quiet.', False)
('The dog is cute.', 'Fiona is quiet.', False)
('The lion needs the dog.', 'Alan is bad.', False)
('The lion needs the dog.', 'Alan is bad.', False)
('The mouse is round.', 'Anne is quiet.', False)
('The mouse is round.', 'Erin is quiet.', False)
('The wolf is angry.', 'Fiona is bad.', False)
('The wolf is angry.', 'Fiona is bad.', False)
('The crocodile is awful.', 'Erin is heavy.', False)
('The crocodile is awful.', 'Erin is heavy.', False)
('The cat is funny.', 'Charlie is mouse.', False)
('The cat is funny.', 'Cat is mouse.', False)
('The wolf chases the cat.', 'Fiona is heavy.', False)
('The wolf chases the cat.', 'Fiona is heavy.', False)
('The rabbit is nice.', 'Anne is nice.', False)
('The rabbit is nice.', 'Anne is nice.', False)
('The dinosaur is dull.', 'Dave is dull.', False)
('The dinosaur is dull.', 'Dave is dull.', False)
('The lion is obese.', 'Harry is big.', False)
('The lion is obese.', 'Harry is big.', False)
('The dog is funny.', 'Fiona is dull.', False)
('The dog is funny.', 'Charlie is dull.', False)
('The dinosaur visits the dog.', 'Dave is big.', False)
('The dinosaur visits the dog.', 'Dave is big.', False)
('The cat is smart.', 'Charlie is huge.', False)
('The cat is smart.', 'Charlie is huge.', False)
('The cheetah is tired.', 'Che.', False)
('The cheetah is tired.', 'Che.', False)
('The falcon is awful.', 'Fiona is strong.', False)
('The falcon is awful.', 'Fiona is strong.', False)
('The hamster is cute.', 'Harry is small.', False)
('The hamster is cute.', 'Harry is small.', False)
('The cheetah needs the hamster.', 'Che.', False)
('The cheetah needs the hamster.', 'Che.', False)
('The mouse is kind.', 'Erin is huge.', False)
('The mouse is kind.', 'Erin is huge.', False)
('The crocodile is sleepy.', 'Charlie is fierce.', False)
('The crocodile is sleepy.', 'Charlie is fierce.', False)
('The lion is fierce.', 'Anne is heavy.', False)
('The lion is fierce.', 'Harry is heavy.', False)
('The dog is cute.', 'Fiona is small.', False)
('The dog is cute.', 'Fiona is thin.', False)
('The crocodile likes the dog.', 'Charlie is fierce.', False)
('The crocodile likes the dog.', 'Charlie is fierce.', False)
('The hamster is kind.', 'Harry isham.', False)
('The hamster is kind.', 'Harry isham.', False)
('The dinosaur is reckless.', 'Dave is lazy.', False)
('The dinosaur is reckless.', 'Dave is lazy.', False)
('The cheetah is heavy.', 'Che.', False)
('The cheetah is heavy.', 'Che.', False)
('The squirrel is cute.', 'Charlie is quiet.', False)
('The squirrel is cute.', 'Charlie is quiet.', False)
('The dinosaur attacks the squirrel.', 'Dave is heavy.', False)
('The dinosaur attacks the squirrel.', 'Dave is huge.', False)
('The cat is kind.', 'Charlie is small.', False)
('The cat is kind.', 'Charlie is small.', False)
('The leopard is dull.', 'Charlie is obese.', False)
('The leopard is dull.', 'Charlie is quiet.', False)
('The bear is heavy.', 'Bob is huge.', False)
('The bear is heavy.', 'Bob is huge.', False)
('The squirrel is beautiful.', 'Charlie is kind.', False)
('The squirrel is beautiful.', 'Charlie is kind.', False)
('The leopard visits the squirrel.', 'Charlie is heavy.', False)
('The leopard visits the squirrel.', 'Charlie is heavy.', False)
