('The squirrel is quiet.', 'Erin is funny.', False)
('The squirrel is kind.', 'Erin is kind.', False)
('The snake is reckless.', 'Erin is kind.', False)
('The snake is reckless.', 'Erin is kind.', False)
('The dinosaur is strong.', 'Erin is sad.', False)
('The dinosaur is strong.', 'Erin is bad.', False)
('The rabbit is beautiful.', 'is kind.', False)
('The rabbit is beautiful.', 'is kind.', False)
('The snake sees the rabbit.', 'Erin is strong.', False)
('The snake sees the rabbit.', 'Erin is strong.', False)
('The squirrel is round.', 'Erin is round.', False)
('The squirrel is round.', 'Erin is round.', False)
('The cheetah is sleepy.', 'Erin is bad.', False)
('The cheetah is sleepy.', 'Erin is bad.', False)
('The dinosaur is heavy.', 'Erin is heavy.', False)
('The dinosaur is heavy.', 'Erin is heavy.', False)
('The dog is adorable.', 'Fiona is clever.', False)
('The dog is adorable.', 'Fiona is clever.', False)
('The cheetah chases the dog.', 'Erin is chase.', False)
('The cheetah chases the dog.', 'Erin is chase.', False)
('The squirrel is kind.', 'Erin is kind.', False)
('The squirrel is kind.', 'Erin is kind.', False)
('The leopard is boring.', 'Charlie is dull.', False)
('The leopard is boring.', 'Charlie is dull.', False)
('The bear is heavy.', 'Erin is heavy.', False)
('The bear is heavy.', 'Erin is heavy.', False)
('The cat is funny.', 'Erin is kind.', False)
('The cat is funny.', 'Erin is kind.', False)
('The leopard sees the cat.', 'Charlie is slow.', False)
('The leopard sees the cat.', 'Charlie is slow.', False)
('The squirrel is kind.', 'Erin is kind.', False)
('The squirrel is kind.', 'Erin is kind.', False)
('The lion is sleepy.', 'Erin is slow.', False)
('The lion is sleepy.', 'Erin is slow.', False)
('The bear is obese.', 'Erin is strong.', False)
('The bear is obese.', 'Erin is sad.', False)
('The hamster is adorable.', 'Erin is sad.', False)
('The hamster is adorable.', 'Erin is sad.', False)
('The lion needs the hamster.', 'Erin is needs needs needs needs needs needs needs needs needs needs needs needs needs needs needs n', False)
('The lion needs the hamster.', 'Erin is needs needs needs needs needs needs needs needs needs needs needs needs needs needs needs n', False)
('The squirrel is quiet.', 'Erin is quiet.', False)
('The squirrel is quiet.', 'Erin is quiet.', False)
('The leopard is angry.', 'Charlie is obese.', False)
('The leopard is angry.', 'Charlie is obese.', False)
('The cheetah is fierce.', 'Erin is fierce.', False)
('The cheetah is fierce.', 'Erin is fierce.', False)
('The hamster is beautiful.', 'is quiet.', False)
('The hamster is beautiful.', 'is quiet.', False)
('The leopard likes the hamster.', 'Charlie is obese.', False)
('The leopard likes the hamster.', 'Charlie is obese.', False)
('The hamster is smart.', 'is smart.', False)
('The hamster is smart.', 'Erin is smart.', False)
('The lion is slow.', 'Erin is slow.', False)
('The lion is slow.', 'Erin is slow.', False)
('The snake is big.', 'is big.', False)
('The snake is big.', 'is big.', False)
('The cat is cute.', 'Erin is smart.', False)
('The cat is cute.', 'Erin is smart.', False)
('The lion visits the cat.', 'Erin is sad.', False)
('The lion visits the cat.', 'Erin is sad.', False)
('The rabbit is smart.', 'Erin is strong.', False)
('The rabbit is smart.', 'Erin is fierce.', False)
('The leopard is reckless.', 'Charlie is reckless.', False)
('The leopard is reckless.', 'Charlie is reckless.', False)
('The bald eagle is fierce.', 'Erin is fierce.', False)
('The bald eagle is fierce.', 'Erin is fierce.', False)
('The cat is cute.', 'Erin is nice.', False)
('The cat is cute.', 'Erin is smart.', False)
('The leopard likes the cat.', 'Charlie is fierce.', False)
('The leopard likes the cat.', 'Charlie is fierce.', False)
('The dog is quiet.', 'Fiona is small.', False)
('The dog is quiet.', 'Fiona is small.', False)
('The bald eagle is boring.', 'Erin is dull.', False)
('The bald eagle is boring.', 'Erin is dull.', False)
('The bear is fierce.', 'Erin is fierce.', False)
('The bear is fierce.', 'Erin is fierce.', False)
('The mouse is small.', 'Erin is quiet.', False)
('The mouse is small.', 'Erin is quiet.', False)
('The bald eagle visits the mouse.', 'Erin is visit.', False)
('The bald eagle visits the mouse.', 'Erin is high.', False)
('The cat is quiet.', 'Erin is quiet.', False)
('The cat is quiet.', 'Erin is quiet.', False)
('The dinosaur is tired.', 'Erin is tired.', False)
('The dinosaur is tired.', 'Erin is tired.', False)
('The cheetah is strong.', 'Erin is strong.', False)
('The cheetah is strong.', 'Erin is strong.', False)
('The hamster is lovely.', 'is quiet.', False)
('The hamster is lovely.', 'is quiet.', False)
('The dinosaur visits the hamster.', 'Erin is visit visit is visit.', False)
('The dinosaur visits the hamster.', 'Erin is visit visit is visit.', False)
('The squirrel is nice.', 'Fiona is kind.', False)
('The squirrel is nice.', 'Erin is kind.', False)
('The snake is slow.', 'is slow.', False)
('The snake is slow.', 'is slow.', False)
('The wolf is awful.', 'is bad.', False)
('The wolf is awful.', 'is bad.', False)
('The mouse is lovely.', 'Erin is sad.', False)
('The mouse is lovely.', 'Erin is sad.', False)
('The snake likes the mouse.', 'is strong.', False)
('The snake likes the mouse.', 'is strong.', False)
('The squirrel is kind.', 'Erin is kind.', False)
('The squirrel is kind.', 'Erin is kind.', False)
('The wolf is lazy.', 'Erin is lazy.', False)
('The wolf is lazy.', 'is lazy.', False)
('The leopard is big.', 'Charlie is big.', False)
('The leopard is big.', 'Charlie is big.', False)
('The mouse is cute.', 'Erin is kind.', False)
('The mouse is cute.', 'Erin is kind.', False)
('The wolf visits the mouse.', 'Erin is visit.', False)
('The wolf visits the mouse.', 'Erin is visit.', False)
('The squirrel is quiet.', 'Erin is quiet.', False)
('The squirrel is quiet.', 'Erin is quiet.', False)
('The dinosaur is tired.', 'Erin is tired.', False)
('The dinosaur is tired.', 'Erin is tired.', False)
('The bear is big.', 'Erin is big.', False)
('The bear is big.', 'Erin is big.', False)
('The rabbit is lovely.', 'Fiona is quiet.', False)
('The rabbit is lovely.', 'Fiona is quiet.', False)
('The dinosaur sees the rabbit.', 'Erin is big.', False)
('The dinosaur sees the rabbit.', 'Erin is big.', False)
('The hamster is round.', 'is round.', False)
('The hamster is round.', 'is round.', False)
('The lion is boring.', 'Erin is funny.', False)
('The lion is boring.', 'Erin is bad.', False)
('The dinosaur is heavy.', 'Erin is funny.', False)
('The dinosaur is heavy.', 'Erin is funny.', False)
('The cat is funny.', 'Erin is round.', False)
('The cat is funny.', 'Erin is round.', False)
('The lion chases the cat.', 'Erin is bad.', False)
('The lion chases the cat.', 'Erin is heavy.', False)
('The cat is kind.', 'Erin is kind.', False)
('The cat is kind.', 'Erin is kind.', False)
('The falcon is sleepy.', 'Fiona is sad.', False)
('The falcon is sleepy.', 'Fiona is sad.', False)
('The lion is big.', 'Erin is big.', False)
('The lion is big.', 'Erin is big.', False)
('The mouse is cute.', 'Erin is kind.', False)
('The mouse is cute.', 'Erin is kind.', False)
('The falcon needs the mouse.', 'Fiona is strong.', False)
('The falcon needs the mouse.', 'Fiona is strong.', False)
('The mouse is nice.', 'Erin is lazy.', False)
('The mouse is nice.', 'Erin is lazy.', False)
('The crocodile is rough.', 'Erin is lazy.', False)
('The crocodile is rough.', 'Erin is lazy.', False)
('The falcon is heavy.', 'Fiona is bad.', False)
('The falcon is heavy.', 'Fiona is bad.', False)
('The squirrel is beautiful.', 'Erin is nice.', False)
('The squirrel is beautiful.', 'Erin is nice.', False)
('The crocodile likes the squirrel.', 'Erin is lazy.', False)
('The crocodile likes the squirrel.', 'Erin is lazy.', False)
('The hamster is nice.', 'is clever.', False)
('The hamster is nice.', 'is clever.', False)
('The bear is sleepy.', 'Erin is slow.', False)
('The bear is sleepy.', 'Erin is slow.', False)
('The dinosaur is heavy.', 'Erin is heavy.', False)
('The dinosaur is heavy.', 'Erin is heavy.', False)
('The mouse is cute.', 'Erin is cute.', False)
('The mouse is cute.', 'Erin is cute.', False)
('The bear chases the mouse.', 'Erin is lazy.', False)
('The bear chases the mouse.', 'Erin is lazy.', False)
('The cat is quiet.', 'Charlie is quiet.', False)
('The cat is quiet.', 'Charlie is chase.', False)
('The wolf is rough.', 'is rough.', False)
('The wolf is rough.', 'is rough.', False)
('The crocodile is fierce.', 'Erin is bad.', False)
('The crocodile is fierce.', 'Cro is bad.', False)
('The dog is small.', 'Fiona is bad.', False)
('The dog is small.', 'Fiona is bad.', False)
('The wolf attacks the dog.', 'is slow.', False)
('The wolf attacks the dog.', 'is slow.', False)
('The squirrel is smart.', 'Fiona is smart.', False)
('The squirrel is smart.', 'Erin is smart.', False)
('The tiger is tired.', 'Erin is tired.', False)
('The tiger is tired.', 'Erin is tired.', False)
('The falcon is strong.', 'Fiona is strong.', False)
('The falcon is strong.', 'Fiona is strong.', False)
('The mouse is adorable.', 'Erin is smart.', False)
('The mouse is adorable.', 'Erin is smart.', False)
('The tiger needs the mouse.', 'Erin is strong.', False)
('The tiger needs the mouse.', 'Erin is strong.', False)
('The cat is quiet.', 'Erin is cute.', False)
('The cat is quiet.', 'Erin is cute.', False)
('The wolf is rough.', 'is nice.', False)
('The wolf is rough.', 'is nice.', False)
('The bald eagle is strong.', 'Alan is strong.', False)
('The bald eagle is strong.', 'Charlie is strong.', False)
('The hamster is cute.', 'is quiet.', False)
('The hamster is cute.', 'is quiet.', False)
('The wolf needs the hamster.', 'is rough.', False)
('The wolf needs the hamster.', 'is rough.', False)
('The squirrel is kind.', 'Erin is kind.', False)
('The squirrel is kind.', 'Erin is kind.', False)
('The cheetah is boring.', 'Erin is sad.', False)
('The cheetah is boring.', 'Erin is sad.', False)
('The crocodile is fierce.', 'Erin is fierce.', False)
('The crocodile is fierce.', 'Erin is fierce.', False)
('The rabbit is furry.', 'is fur.', False)
('The rabbit is furry.', 'is fur.', False)
('The cheetah visits the rabbit.', 'Erin is high.', False)
('The cheetah visits the rabbit.', 'Erin is high.', False)
('The cat is round.', 'Erin is round.', False)
('The cat is round.', 'Erin is round.', False)
('The wolf is tired.', 'is tired.', False)
('The wolf is tired.', 'is tired.', False)
('The tiger is awful.', 'Erin is bad.', False)
('The tiger is awful.', 'Erin is bad.', False)
('The mouse is cute.', 'Erin is sad.', False)
('The mouse is cute.', 'Erin is sad.', False)
('The wolf needs the mouse.', 'is slow.', False)
('The wolf needs the mouse.', 'is slow.', False)
('The mouse is smart.', 'Erin is smart.', False)
('The mouse is smart.', 'Erin is smart.', False)
('The dinosaur is lazy.', 'Erin is lazy.', False)
('The dinosaur is lazy.', 'Erin is lazy.', False)
('The leopard is heavy.', 'Charlie is heavy.', False)
('The leopard is heavy.', 'Charlie is heavy.', False)
('The dog is furry.', 'Fiona is fur.', False)
('The dog is furry.', 'Fiona is fur.', False)
('The dinosaur needs the dog.', 'Erin is heavy.', False)
('The dinosaur needs the dog.', 'Erin is heavy.', False)
('The dog is nice.', 'Fiona is smart.', False)
('The dog is nice.', 'Erin is smart.', False)
('The bald eagle is rough.', 'Erin is lazy.', False)
('The bald eagle is rough.', 'Erin is lazy.', False)
('The falcon is obese.', 'Fiona is obese.', False)
('The falcon is obese.', 'Fiona is obese.', False)
('The squirrel is cute.', 'Erin is cute.', False)
('The squirrel is cute.', 'Erin is cute.', False)
('The bald eagle sees the squirrel.', 'Erin is lazy.', False)
('The bald eagle sees the squirrel.', 'Erin is lazy.', False)
('The cat is quiet.', 'Erin is quiet.', False)
('The cat is quiet.', 'Erin is quiet.', False)
('The leopard is angry.', 'Charlie is slow.', False)
('The leopard is angry.', 'Charlie is slow.', False)
('The snake is big.', 'is big.', False)
('The snake is big.', 'is big.', False)
('The rabbit is small.', 'Fiona is quiet.', False)
('The rabbit is small.', 'Fiona is quiet.', False)
('The leopard needs the rabbit.', 'Charlie is reckless.', False)
('The leopard needs the rabbit.', 'Charlie is reckless.', False)
('The cat is nice.', 'Erin is nice.', False)
('The cat is nice.', 'Erin is nice.', False)
('The dinosaur is angry.', 'Erin is lazy.', False)
('The dinosaur is angry.', 'Erin is lazy.', False)
('The snake is awful.', 'Erin is bad.', False)
('The snake is awful.', 'Erin is bad.', False)
('The mouse is furry.', 'Erin is fur.', False)
('The mouse is furry.', 'Erin is fur.', False)
('The dinosaur chases the mouse.', 'Erin is chase.', False)
('The dinosaur chases the mouse.', 'Erin is chase.', False)
('The cat is smart.', 'Erin is smart.', False)
('The cat is smart.', 'Erin is smart.', False)
('The lion is tired.', 'Erin is tired.', False)
('The lion is tired.', 'Erin is tired.', False)
('The bear is awful.', 'Erin is fierce.', False)
('The bear is awful.', 'Erin is fierce.', False)
('The hamster is funny.', 'is nice.', False)
('The hamster is funny.', 'is smart.', False)
('The lion attacks the hamster.', 'Erin is bad.', False)
('The lion attacks the hamster.', 'Erin is bad.', False)
('The rabbit is quiet.', 'is quiet.', False)
('The rabbit is quiet.', 'Alan is quiet.', False)
('The cheetah is angry.', 'Erin is fur.', False)
('The cheetah is angry.', 'Erin is fur.', False)
('The lion is awful.', 'Erin is awful.', False)
('The lion is awful.', 'Erin is awful.', False)
('The squirrel is furry.', 'is fur.', False)
('The squirrel is furry.', 'is fur.', False)
('The cheetah visits the squirrel.', 'Erin is slow.', False)
('The cheetah visits the squirrel.', 'Erin is slow.', False)
('The cat is quiet.', 'Erin is quiet.', False)
('The cat is quiet.', 'Erin is quiet.', False)
('The lion is rough.', 'Erin is quiet.', False)
('The lion is rough.', 'Erin is quiet.', False)
('The falcon is big.', 'Fiona is rough.', False)
('The falcon is big.', 'Fiona is rough.', False)
('The mouse is cute.', 'Erin is quiet.', False)
('The mouse is cute.', 'Erin is quiet.', False)
('The lion visits the mouse.', 'Erin is rough.', False)
('The lion visits the mouse.', 'Erin is rough.', False)
('The rabbit is nice.', 'Fiona is visit is  poor.', False)
('The rabbit is nice.', 'Fiona is poor.', False)
('The falcon is rough.', 'Fiona is rough.', False)
('The falcon is rough.', 'Fiona is rough.', False)
('The snake is strong.', 'Erin is strong.', False)
('The snake is strong.', 'Erin is heavy.', False)
('The hamster is lovely.', 'is sad.', False)
('The hamster is lovely.', 'is sad.', False)
('The falcon chases the hamster.', 'Fiona is chase.', False)
('The falcon chases the hamster.', 'Fiona is chase.', False)
('The squirrel is quiet.', 'is quiet.', False)
('The squirrel is quiet.', 'is quiet.', False)
('The bald eagle is reckless.', 'Erin is slow.', False)
('The bald eagle is reckless.', 'Erin is slow.', False)
('The tiger is big.', 'Erin is big.', False)
('The tiger is big.', 'Erin is big.', False)
('The rabbit is beautiful.', 'is nice.', False)
('The rabbit is beautiful.', 'is nice.', False)
('The bald eagle attacks the rabbit.', 'Erin is bad.', False)
('The bald eagle attacks the rabbit.', 'Erin is bad.', False)
('The mouse is smart.', 'Erin is smart.', False)
('The mouse is smart.', 'Erin is smart.', False)
('The falcon is boring.', 'Fiona is sad.', False)
('The falcon is boring.', 'Fiona is sad.', False)
('The bald eagle is awful.', 'Erin is fierce.', False)
('The bald eagle is awful.', 'Erin is fierce.', False)
('The dog is beautiful.', 'Fiona is smart.', False)
('The dog is beautiful.', 'Fiona is smart.', False)
('The falcon attacks the dog.', 'Fiona is slow.', False)
('The falcon attacks the dog.', 'Fiona is slow.', False)
('The squirrel is kind.', 'Erin is kind.', False)
('The squirrel is kind.', 'Erin is kind.', False)
('The lion is tired.', 'Erin is tired.', False)
('The lion is tired.', 'Erin is tired.', False)
('The bear is big.', 'Erin is big.', False)
('The bear is big.', 'Erin is big.', False)
('The dog is cute.', 'Fiona is kind.', False)
('The dog is cute.', 'Fiona is kind.', False)
('The lion needs the dog.', 'Erin is poor.', False)
('The lion needs the dog.', 'Erin is poor.', False)
('The mouse is round.', 'Erin is round.', False)
('The mouse is round.', 'Erin is round.', False)
('The wolf is angry.', 'is angry.', False)
('The wolf is angry.', 'is angry.', False)
('The crocodile is awful.', 'Cro is strong.', False)
('The crocodile is awful.', 'Cro is strong.', False)
('The cat is funny.', 'Erin is funny.', False)
('The cat is funny.', 'Cat is funny.', False)
('The wolf chases the cat.', 'Charlie is strong.', False)
('The wolf chases the cat.', 'Charlie is strong.', False)
('The rabbit is nice.', 'Alan is nice.', False)
('The rabbit is nice.', 'Alan is nice.', False)
('The dinosaur is dull.', 'Erin is bad.', False)
('The dinosaur is dull.', 'Erin is bad.', False)
('The lion is obese.', 'Erin is high.', False)
('The lion is obese.', 'Erin is high.', False)
('The dog is funny.', 'Fiona is funny.', False)
('The dog is funny.', 'Fiona is funny.', False)
('The dinosaur visits the dog.', 'Erin is visit.', False)
('The dinosaur visits the dog.', 'Erin is visit.', False)
('The cat is smart.', 'Charlie is smart.', False)
('The cat is smart.', 'Charlie is smart.', False)
('The cheetah is tired.', 'Erin is tired.', False)
('The cheetah is tired.', 'Erin is tired.', False)
('The falcon is awful.', 'Fiona is huge.', False)
('The falcon is awful.', 'Fiona is huge.', False)
('The hamster is cute.', 'is cute.', False)
('The hamster is cute.', 'Erin is cute.', False)
('The cheetah needs the hamster.', 'Erin is bad.', False)
('The cheetah needs the hamster.', 'Erin is bad.', False)
('The mouse is kind.', 'Erin is kind.', False)
('The mouse is kind.', 'Erin is slow.', False)
('The crocodile is sleepy.', 'Erin is sleep.', False)
('The crocodile is sleepy.', 'Erin is sleep.', False)
('The lion is fierce.', 'Erin is fierce.', False)
('The lion is fierce.', 'Erin is fierce.', False)
('The dog is cute.', 'Fiona is cute.', False)
('The dog is cute.', 'Fiona is cute.', False)
('The crocodile likes the dog.', 'Erin is slow.', False)
('The crocodile likes the dog.', 'Erin is slow.', False)
('The hamster is kind.', 'is kind.', False)
('The hamster is kind.', 'is kind.', False)
('The dinosaur is reckless.', 'Erin is reckless.', False)
('The dinosaur is reckless.', 'Erin is reckless.', False)
('The cheetah is heavy.', 'Erin is heavy.', False)
('The cheetah is heavy.', 'Erin is heavy.', False)
('The squirrel is cute.', 'Erin is cute.', False)
('The squirrel is cute.', 'Erin is cute.', False)
('The dinosaur attacks the squirrel.', 'Erin is heavy.', False)
('The dinosaur attacks the squirrel.', 'Erin is heavy.', False)
('The cat is kind.', 'Charlie is beautiful.', False)
('The cat is kind.', 'Charlie is beautiful.', False)
('The leopard is dull.', 'Charlie is nice.', False)
('The leopard is dull.', 'Charlie is nice.', False)
('The bear is heavy.', 'Erin is nice.', False)
('The bear is heavy.', 'Charlie is heavy.', False)
('The squirrel is beautiful.', 'is kind.', False)
('The squirrel is beautiful.', 'is kind.', False)
('The leopard visits the squirrel.', 'Charlie is visits visits high.', False)
('The leopard visits the squirrel.', 'Charlie is visits high.', False)
