('The dog is round.', 'The dog is round.', True)
('The leopard needs the squirrel.', 'The leopard needs the squirrel.', True)
('The squirrel is kind.', 'The squirrel is lovely.', False)
('The squirrel is kind.', 'The squirrel is lovely.', False)
('The bald eagle is lazy.', 'The bald eagle is kind.', False)
('The bald eagle is lazy.', 'The bald eagle is kind.', False)
('The lion is heavy.', 'The lion is heavy.', True)
('The lion is heavy.', 'The lion is heavy.', True)
('The dog is lovely.', 'The dog is lovely.', True)
('The dog is lovely.', 'The dog is lovely.', True)
('The bald eagle chases the dog.', 'The bald eagle chases the dog.', True)
('The bald eagle chases the dog.', 'The bald eagle chases the dog.', True)
('The dog is kind.', 'The dog is boring.', False)
('The dog is kind.', 'The dog is boring.', False)
('The lion is boring.', 'The lion is boring.', True)
('The lion is boring.', 'The lion is boring.', True)
('The cheetah is awful.', 'The cheetah is boring.', False)
('The cheetah is awful.', 'The cheetah is boring.', False)
('The rabbit is small.', 'The rabbit is adorable.', False)
('The rabbit is small.', 'The rabbit is adorable.', False)
('The lion visits the rabbit.', 'The lion visits the rabbit.', True)
('The lion visits the rabbit.', 'The lion visits the rabbit.', True)
('The hamster is quiet.', 'The hamster is round.', False)
('The hamster is quiet.', 'The hamster is round.', False)
('The wolf is sleepy.', 'The wolf is sleepy.', True)
('The wolf is sleepy.', 'The wolf is sleepy.', True)
('The falcon is awful.', 'The falcon is beautiful.', False)
('The falcon is awful.', 'The falcon is beautiful.', False)
('The mouse is lovely.', 'The mouse is round.', False)
('The mouse is lovely.', 'The mouse is round.', False)
('The wolf chases the mouse.', 'The wolf chases the mouse.', True)
('The wolf chases the mouse.', 'The wolf chases the mouse.', True)
('The rabbit is quiet.', 'The rabbit is smart.', False)
('The rabbit is quiet.', 'The rabbit is smart.', False)
('The leopard is lazy.', 'The leopard is angry.', False)
('The leopard is lazy.', 'The leopard is angry.', False)
('The crocodile is obese.', 'The crocodile is beautiful.', False)
('The crocodile is obese.', 'The crocodile is beautiful.', False)
('The mouse is lovely.', 'The mouse is beautiful.', False)
('The mouse is lovely.', 'The mouse is beautiful.', False)
('The leopard chases the mouse.', 'The leopard chases the mouse.', True)
('The leopard chases the mouse.', 'The leopard chases the mouse.', True)
('The cat is quiet.', 'The cat is sleepy.', False)
('The cat is quiet.', 'The cat is sleepy.', False)
('The bear is sleepy.', 'The bear is sleepy.', True)
('The bear is sleepy.', 'The bear is sleepy.', True)
('The lion is strong.', 'The lion is sleepy.', False)
('The lion is strong.', 'The lion is sleepy.', False)
('The mouse is cute.', 'The mouse is slow.', False)
('The mouse is cute.', 'The mouse is slow.', False)
('The bear sees the mouse.', 'The bear sees the mouse.', True)
('The bear sees the mouse.', 'The bear sees the mouse.', True)
('The rabbit is kind.', 'The rabbit is beautiful.', False)
('The rabbit is kind.', 'The rabbit is beautiful.', False)
('The snake is angry.', 'The snake is beautiful.', False)
('The snake is angry.', 'The snake is beautiful.', False)
('The leopard is heavy.', 'The leopard is angry.', False)
('The leopard is heavy.', 'The leopard is angry.', False)
('The mouse is beautiful.', 'The mouse is beautiful.', True)
('The mouse is beautiful.', 'The mouse is beautiful.', True)
('The snake chases the mouse.', 'The snake chases the mouse.', True)
('The snake chases the mouse.', 'The snake chases the mouse.', True)
('The squirrel is smart.', 'The squirrel is beautiful.', False)
('The squirrel is smart.', 'The squirrel is beautiful.', False)
('The bear is lazy.', 'The bear is beautiful.', False)
('The bear is lazy.', 'The bear is beautiful.', False)
('The leopard is obese.', 'The leopard is beautiful.', False)
('The leopard is obese.', 'The leopard is beautiful.', False)
('The rabbit is beautiful.', 'The rabbit is beautiful.', True)
('The rabbit is beautiful.', 'The rabbit is beautiful.', True)
('The bear sees the rabbit.', 'The bear sees the rabbit.', True)
('The bear sees the rabbit.', 'The bear sees the rabbit.', True)
('The cat is kind.', 'The cat is cute.', False)
('The cat is kind.', 'The cat is cute.', False)
('The snake is angry.', 'The snake is angry.', True)
('The snake is angry.', 'The snake is angry.', True)
('The bald eagle is fierce.', 'The bald eagle is angry.', False)
('The bald eagle is fierce.', 'The bald eagle is angry.', False)
('The dog is cute.', 'The dog is boring.', False)
('The dog is cute.', 'The dog is cute.', True)
('The snake likes the dog.', 'The snake likes the dog.', True)
('The snake likes the dog.', 'The snake likes the dog.', True)
('The rabbit is smart.', 'The rabbit is beautiful.', False)
('The rabbit is smart.', 'The rabbit is beautiful.', False)
('The dinosaur is slow.', 'The dinosaur is beautiful.', False)
('The dinosaur is slow.', 'The dinosaur is beautiful.', False)
('The lion is fierce.', 'The lion is beautiful.', False)
('The lion is fierce.', 'The lion is beautiful.', False)
('The squirrel is beautiful.', 'The squirrel is beautiful.', True)
('The squirrel is beautiful.', 'The squirrel is beautiful.', True)
('The dinosaur visits the squirrel.', 'The dinosaur visits the squirrel.', True)
('The dinosaur visits the squirrel.', 'The dinosaur visits the squirrel.', True)
('The dog is nice.', 'The dog is nice.', True)
('The dog is nice.', 'The dog is nice.', True)
('The cheetah is lazy.', 'The cheetah is lazy.', True)
('The cheetah is lazy.', 'The cheetah is lazy.', True)
('The falcon is awful.', 'The falcon is awful.', True)
('The falcon is awful.', 'The falcon is awful.', True)
('The squirrel is funny.', 'The squirrel is adorable.', False)
('The squirrel is funny.', 'The squirrel is slow.', False)
('The cheetah visits the squirrel.', 'The cheetah visits the squirrel.', True)
('The cheetah visits the squirrel.', 'The cheetah visits the squirrel.', True)
('The mouse is smart.', 'The mouse is smart.', True)
('The mouse is smart.', 'The mouse is smart.', True)
('The cheetah is dull.', 'The cheetah is smart.', False)
('The cheetah is dull.', 'The cheetah is smart.', False)
('The falcon is obese.', 'The falcon is big.', False)
('The falcon is obese.', 'The falcon is big.', False)
('The squirrel is funny.', 'The squirrel is lovely.', False)
('The squirrel is funny.', 'The squirrel is lovely.', False)
('The cheetah sees the squirrel.', 'The cheetah sees the squirrel.', True)
('The cheetah sees the squirrel.', 'The cheetah sees the squirrel.', True)
('The dog is round.', 'The dog is round.', True)
('The dog is round.', 'The dog is round.', True)
('The dinosaur is angry.', 'The dinosaur is round.', False)
('The dinosaur is angry.', 'The dinosaur is round.', False)
('The lion is awful.', 'The lion is awful.', True)
('The lion is awful.', 'The lion is awful.', True)
('The rabbit is cute.', 'The rabbit is nice.', False)
('The rabbit is cute.', 'The rabbit is nice.', False)
('The dinosaur visits the rabbit.', 'The dinosaur visits the rabbit.', True)
('The dinosaur visits the rabbit.', 'The dinosaur visits the rabbit.', True)
('The mouse is nice.', 'The mouse is nice.', True)
('The mouse is nice.', 'The mouse is nice.', True)
('The leopard is boring.', 'The leopard is boring.', True)
('The leopard is boring.', 'The leopard is boring.', True)
('The lion is fierce.', 'The lion is boring.', False)
('The lion is fierce.', 'The lion is boring.', False)
('The cat is small.', 'The cat is nice.', False)
('The cat is small.', 'The cat is nice.', False)
('The leopard visits the cat.', 'The leopard visits the cat.', True)
('The leopard visits the cat.', 'The leopard visits the cat.', True)
('The dog is kind.', 'The dog is nice.', False)
('The dog is kind.', 'The dog is nice.', False)
('The dinosaur is dull.', 'The dinosaur is kind.', False)
('The dinosaur is dull.', 'The dinosaur is kind.', False)
('The cheetah is obese.', 'The cheetah is round.', False)
('The cheetah is obese.', 'The cheetah is round.', False)
('The cat is furry.', 'The cat is nice.', False)
('The cat is furry.', 'The cat is nice.', False)
('The dinosaur chases the cat.', 'The dinosaur chases the cat.', True)
('The dinosaur chases the cat.', 'The dinosaur chases the cat.', True)
('The rabbit is round.', 'The rabbit is round.', True)
('The rabbit is round.', 'The rabbit is round.', True)
('The crocodile is lazy.', 'The crocodile is round.', False)
('The crocodile is lazy.', 'The crocodile is round.', False)
('The bear is fierce.', 'The bear is fierce.', True)
('The bear is fierce.', 'The bear is fierce.', True)
('The hamster is cute.', 'The hamster is cute.', True)
('The hamster is cute.', 'The hamster is cute.', True)
('The crocodile needs the hamster.', 'The crocodile needs the hamster.', True)
('The crocodile needs the hamster.', 'The crocodile needs the hamster.', True)
('The mouse is nice.', 'The mouse is beautiful.', False)
('The mouse is nice.', 'The mouse is beautiful.', False)
('The bear is sleepy.', 'The bear is sleepy.', True)
('The bear is sleepy.', 'The bear is sleepy.', True)
('The tiger is strong.', 'The tiger is sleepy.', False)
('The tiger is strong.', 'The tiger is sleepy.', False)
('The rabbit is beautiful.', 'The rabbit is beautiful.', True)
('The rabbit is beautiful.', 'The rabbit is beautiful.', True)
('The bear sees the rabbit.', 'The bear sees the rabbit.', True)
('The bear sees the rabbit.', 'The bear sees the rabbit.', True)
('The squirrel is kind.', 'The squirrel is nice.', False)
('The squirrel is kind.', 'The squirrel is nice.', False)
('The crocodile is tired.', 'The crocodile is boring.', False)
('The crocodile is tired.', 'The crocodile is boring.', False)
('The lion is awful.', 'The lion is beautiful.', False)
('The lion is awful.', 'The lion is beautiful.', False)
('The dog is furry.', 'The dog is beautiful.', False)
('The dog is furry.', 'The dog is beautiful.', False)
('The crocodile visits the dog.', 'The crocodile visits the dog.', True)
('The crocodile visits the dog.', 'The crocodile visits the dog.', True)
('The hamster is smart.', 'The hamster is beautiful.', False)
('The hamster is smart.', 'The hamster is beautiful.', False)
('The cheetah is angry.', 'The cheetah is angry.', True)
('The cheetah is angry.', 'The cheetah is angry.', True)
('The leopard is fierce.', 'The leopard is angry.', False)
('The leopard is fierce.', 'The leopard is angry.', False)
('The cat is beautiful.', 'The cat is beautiful.', True)
('The cat is beautiful.', 'The cat is beautiful.', True)
('The cheetah chases the cat.', 'The cheetah chases the cat.', True)
('The cheetah chases the cat.', 'The cheetah chases the cat.', True)
('The rabbit is nice.', 'The rabbit is beautiful.', False)
('The rabbit is nice.', 'The rabbit is beautiful.', False)
('The snake is dull.', 'The snake is angry.', False)
('The snake is dull.', 'The snake is angry.', False)
('The leopard is fierce.', 'The leopard is big.', False)
('The leopard is fierce.', 'The leopard is big.', False)
('The squirrel is beautiful.', 'The squirrel is beautiful.', True)
('The squirrel is beautiful.', 'The squirrel is beautiful.', True)
('The snake chases the squirrel.', 'The snake chases the squirrel.', True)
('The snake chases the squirrel.', 'The snake chases the squirrel.', True)
('The mouse is round.', 'The mouse is round.', True)
('The mouse is round.', 'The mouse is round.', True)
('The wolf is boring.', 'The wolf is round.', False)
('The wolf is boring.', 'The wolf is round.', False)
('The cheetah is strong.', 'The cheetah is boring.', False)
('The cheetah is strong.', 'The cheetah is boring.', False)
('The squirrel is small.', 'The squirrel is nice.', False)
('The squirrel is small.', 'The squirrel is nice.', False)
('The wolf likes the squirrel.', 'The wolf likes the squirrel.', True)
('The wolf likes the squirrel.', 'The wolf likes the squirrel.', True)
('The hamster is round.', 'The hamster is round.', True)
('The hamster is round.', 'The hamster is round.', True)
('The leopard is tired.', 'The leopard is round.', False)
('The leopard is tired.', 'The leopard is round.', False)
('The lion is strong.', 'The lion is strong.', True)
('The lion is strong.', 'The lion is strong.', True)
('The cat is small.', 'The cat is cute.', False)
('The cat is small.', 'The cat is reckless.', False)
('The leopard chases the cat.', 'The leopard chases the cat.', True)
('The leopard chases the cat.', 'The leopard chases the cat.', True)
('The mouse is smart.', 'The mouse is smart.', True)
('The mouse is smart.', 'The mouse is smart.', True)
('The bald eagle is tired.', 'The bald eagle is sleepy.', False)
('The bald eagle is tired.', 'The bald eagle is sleepy.', False)
('The crocodile is awful.', 'The crocodile is beautiful.', False)
('The crocodile is awful.', 'The crocodile is beautiful.', False)
('The squirrel is furry.', 'The squirrel is sleepy.', False)
('The squirrel is furry.', 'The squirrel is sleepy.', False)
('The bald eagle needs the squirrel.', 'The bald eagle needs the squirrel.', True)
('The bald eagle needs the squirrel.', 'The bald eagle needs the squirrel.', True)
('The rabbit is quiet.', 'The rabbit is smart.', False)
('The rabbit is quiet.', 'The rabbit is smart.', False)
('The wolf is angry.', 'The wolf is angry.', True)
('The wolf is angry.', 'The wolf is angry.', True)
('The crocodile is strong.', 'The crocodile is smart.', False)
('The crocodile is strong.', 'The crocodile is smart.', False)
