('The squirrel is kind.', 'Charlie is small.', False)
('The rabbit is funny.', 'Anne is smart.', False)
('The rabbit is funny.', 'Anne is smart.', False)
('The bear attacks the rabbit.', 'Anne is strong.', False)
('The bear attacks the rabbit.', 'Bob is strong.', False)
('The cat is smart.', 'Charlie is small.', False)
('The cat is smart.', 'Charlie is small.', False)
('The bear is slow.', 'Charlie is bad.', False)
('The bear is slow.', 'Bob is bad.', False)
('The dinosaur is fierce.', 'Dave is huge.', False)
('The dinosaur is fierce.', 'Dave is huge.', False)
('The dog is small.', 'Fiona is nice.', False)
('The dog is small.', 'Fiona is nice.', False)
('The bear attacks the dog.', 'Anne is huge.', False)
('The bear attacks the dog.', 'Bob is huge.', False)
('The mouse is kind.', 'Charlie is kind.', False)
('The mouse is kind.', 'Charlie is kind.', False)
('The tiger is sleepy.', 'Gary is sad.', False)
('The tiger is sleepy.', 'Gary is sad.', False)
('The snake is fierce.', 'Anne is slow.', False)
('The snake is fierce.', 'Anne is sad.', False)
('The cat is beautiful.', 'Charlie is kind.', False)
('The cat is beautiful.', 'Charlie is kind.', False)
('The tiger likes the cat.', 'Gary is huge.', False)
('The tiger likes the cat.', 'Gary is huge.', False)
('The rabbit is nice.', 'Anne is nice.', False)
('The rabbit is nice.', 'Anne is nice.', False)
('The crocodile is boring.', 'Charlie is dull.', False)
('The crocodile is boring.', 'Charlie is dull.', False)
('The leopard is strong.', 'Charlie is strong.', False)
('The leopard is strong.', 'Charlie is strong.', False)
('The squirrel is furry.', 'Fiona is slow.', False)
('The squirrel is furry.', 'Fiona is slow.', False)
('The crocodile chases the squirrel.', 'Charlie is dull.', False)
('The crocodile chases the squirrel.', 'Charlie is dull.', False)
('The squirrel is smart.', 'Charlie is smart.', False)
('The squirrel is smart.', 'Charlie is smart.', False)
('The bald eagle is angry.', 'Erin is angry.', False)
('The bald eagle is angry.', 'Erin is angry.', False)
('The snake is big.', 'Anne is big.', False)
('The snake is big.', 'Anne is big.', False)
('The dog is furry.', 'Charlie is smart.', False)
('The dog is furry.', 'Charlie is smart.', False)
('The bald eagle chases the dog.', 'Erin is angry.', False)
('The bald eagle chases the dog.', 'Erin is angry.', False)
('The hamster is round.', 'Erin is clever.', False)
('The hamster is round.', 'Erin is clever.', False)
('The leopard is slow.', 'Charlie is sad.', False)
('The leopard is slow.', 'Charlie is sad.', False)
('The bear is awful.', 'Bob is huge.', False)
('The bear is awful.', 'Bob is huge.', False)
('The rabbit is cute.', 'Anne is angry.', False)
('The rabbit is cute.', 'Anne is angry.', False)
('The leopard needs the rabbit.', 'Charlie is huge.', False)
('The leopard needs the rabbit.', 'Charlie is huge.', False)
('The squirrel is smart.', 'Charlie is smart.', False)
('The squirrel is smart.', 'Charlie is smart.', False)
('The bald eagle is rough.', 'Erin is rough.', False)
('The bald eagle is rough.', 'Erin is rough.', False)
('The leopard is strong.', 'Charlie is strong.', False)
('The leopard is strong.', 'Charlie is strong.', False)
('The dog is small.', 'Charlie is rough.', False)
('The dog is small.', 'Charlie is rough.', False)
('The bald eagle needs the dog.', 'Erin is strong.', False)
('The bald eagle needs the dog.', 'Erin is strong.', False)
('The hamster is nice.', 'Harry is nice.', False)
('The hamster is nice.', 'Harry is nice.', False)
('The bald eagle is slow.', 'Erin is fal.', False)
('The bald eagle is slow.', 'Erin is fal.', False)
('The falcon is strong.', 'Fiona is fal.', False)
('The falcon is strong.', 'Fiona is fal.', False)
('The squirrel is beautiful.', 'Charlie is nice.', False)
('The squirrel is beautiful.', 'Charlie is nice.', False)
('The bald eagle needs the squirrel.', 'Erin is fal.', False)
('The bald eagle needs the squirrel.', 'Erin is fal.', False)
('The squirrel is smart.', 'Charlie is smart.', False)
('The squirrel is smart.', 'Charlie is smart.', False)
('The bear is rough.', 'Bob is rough.', False)
('The bear is rough.', 'Bob is rough.', False)
('The lion is strong.', 'Anne is round.', False)
('The lion is strong.', 'Anne is round.', False)
('The cat is beautiful.', 'Charlie is clever.', False)
('The cat is beautiful.', 'Charlie is rough.', False)
('The bear sees the cat.', 'Bob is rough.', False)
('The bear sees the cat.', 'Bob is rough.', False)
('The hamster is nice.', 'Harry is huge.', False)
('The hamster is nice.', 'Harry is huge.', False)
('The lion is reckless.', 'Bob is quiet.', False)
('The lion is reckless.', 'Bob is rough.', False)
('The crocodile is fierce.', 'Charlie is rough.', False)
('The crocodile is fierce.', 'Charlie is rough.', False)
('The rabbit is small.', 'Anne is clever.', False)
('The rabbit is small.', 'Anne is clever.', False)
('The lion chases the rabbit.', 'Alan is rough.', False)
('The lion chases the rabbit.', 'Bob is rough.', False)
('The hamster is round.', 'Harry is nice.', False)
('The hamster is round.', 'Harry is nice.', False)
('The bear is lazy.', 'Bob is dull.', False)
('The bear is lazy.', 'Bob is dull.', False)
('The wolf is awful.', 'Fiona is dull.', False)
('The wolf is awful.', 'Fiona is dull.', False)
('The mouse is lovely.', 'Charlie is quiet.', False)
('The mouse is lovely.', 'Charlie is quiet.', False)
('The bear attacks the mouse.', 'Anne is huge.', False)
('The bear attacks the mouse.', 'Bob is huge.', False)
('The squirrel is nice.', 'Charlie is strong.', False)
('The squirrel is nice.', 'Charlie is strong.', False)
('The wolf is angry.', 'Fiona is rough.', False)
('The wolf is angry.', 'Fiona is rough.', False)
('The bald eagle is strong.', 'Erin is rough.', False)
('The bald eagle is strong.', 'Erin is rough.', False)
('The cat is beautiful.', 'Charlie is thin.', False)
('The cat is beautiful.', 'Charlie is thin.', False)
('The wolf chases the cat.', 'Fiona is strong.', False)
('The wolf chases the cat.', 'Fiona is strong.', False)
('The hamster is round.', 'Harry is quiet.', False)
('The hamster is round.', 'Harry is quiet.', False)
('The falcon is rough.', 'Fiona is rough.', False)
('The falcon is rough.', 'Fiona is rough.', False)
('The cheetah is fierce.', 'Charlie is huge.', False)
('The cheetah is fierce.', 'Charlie is huge.', False)
('The rabbit is adorable.', 'Anne is rough.', False)
('The rabbit is adorable.', 'Anne is rough.', False)
('The falcon attacks the rabbit.', 'Fiona is huge.', False)
('The falcon attacks the rabbit.', 'Fiona is huge.', False)
('The cat is nice.', 'Charlie is huge.', False)
('The cat is nice.', 'Charlie is quiet.', False)
('The lion is tired.', 'Alan is slow.', False)
('The lion is tired.', 'Alan is sad.', False)
('The falcon is fierce.', 'Fiona is sad.', False)
('The falcon is fierce.', 'Fiona is sad.', False)
('The squirrel is furry.', 'Charlie is nice.', False)
('The squirrel is furry.', 'Charlie is nice.', False)
('The lion sees the squirrel.', 'Anne is big.', False)
('The lion sees the squirrel.', 'Fiona is big.', False)
('The squirrel is kind.', 'Charlie is kind.', False)
('The squirrel is kind.', 'Charlie is kind.', False)
('The leopard is reckless.', 'Charlie is reckless.', False)
('The leopard is reckless.', 'Charlie is reckless.', False)
('The snake is heavy.', 'Anne is huge.', False)
('The snake is heavy.', 'Anne is huge.', False)
('The rabbit is small.', 'Anne is kind.', False)
('The rabbit is small.', 'Anne is kind.', False)
('The leopard needs the rabbit.', 'Charlie is heavy.', False)
('The leopard needs the rabbit.', 'Charlie is heavy.', False)
('The rabbit is round.', 'Anne is nice.', False)
('The rabbit is round.', 'Anne is nice.', False)
('The falcon is lazy.', 'Fiona is sad.', False)
('The falcon is lazy.', 'Fiona is sad.', False)
('The snake is heavy.', 'Anne is rough.', False)
('The snake is heavy.', 'Anne is rough.', False)
('The cat is small.', 'Charlie is nice.', False)
('The cat is small.', 'Charlie is nice.', False)
('The falcon visits the cat.', 'Fiona is sad.', False)
('The falcon visits the cat.', 'Fiona is sad.', False)
('The squirrel is nice.', 'Charlie is nice.', False)
('The squirrel is nice.', 'Charlie is nice.', False)
('The crocodile is reckless.', 'Charlie is sad.', False)
('The crocodile is reckless.', 'Charlie is awful.', False)
('The dinosaur is fierce.', 'Dave is fierce.', False)
('The dinosaur is fierce.', 'Dave is fierce.', False)
('The cat is beautiful.', 'Charlie is round.', False)
('The cat is beautiful.', 'Charlie is round.', False)
('The crocodile attacks the cat.', 'Erin is strong.', False)
('The crocodile attacks the cat.', 'Charlie is fierce.', False)
('The squirrel is round.', 'Charlie is nice.', False)
('The squirrel is round.', 'Charlie is nice.', False)
('The falcon is reckless.', 'Fiona is slow.', False)
('The falcon is reckless.', 'Fiona is slow.', False)
('The crocodile is big.', 'Charlie is slow.', False)
('The crocodile is big.', 'Erin is slow.', False)
('The hamster is small.', 'Harry is nice.', False)
('The hamster is small.', 'Harry is nice.', False)
('The falcon likes the hamster.', 'Fiona is big.', False)
('The falcon likes the hamster.', 'Fiona is big.', False)
('The mouse is round.', 'Charlie is quiet.', False)
('The mouse is round.', 'Charlie is quiet.', False)
('The lion is slow.', 'Bob is sad.', False)
('The lion is slow.', 'Bob is sad.', False)
('The tiger is obese.', 'Fiona is huge.', False)
('The tiger is obese.', 'Fiona is huge.', False)
('The hamster is beautiful.', 'Harry is quiet.', False)
('The hamster is beautiful.', 'Harry is quiet.', False)
('The lion attacks the hamster.', 'Anne is huge.', False)
('The lion attacks the hamster.', 'Fiona is huge.', False)
('The dog is smart.', 'Charlie is clever.', False)
('The dog is smart.', 'Charlie is clever.', False)
('The bear is reckless.', 'Bob is clever.', False)
('The bear is reckless.', 'Bob is clever.', False)
('The lion is big.', 'Alan isham.', False)
('The lion is big.', 'Alan isham.', False)
('The hamster is funny.', 'Harry is slow.', False)
('The hamster is funny.', 'Harry is slow.', False)
('The bear chases the hamster.', 'Bob is big.', False)
('The bear chases the hamster.', 'Bob is big.', False)
('The mouse is kind.', 'Charlie is kind.', False)
('The mouse is kind.', 'Charlie is kind.', False)
('The crocodile is angry.', 'Charlie is sad.', False)
('The crocodile is angry.', 'Charlie is sad.', False)
('The snake is strong.', 'Anne is sad.', False)
('The snake is strong.', 'Anne is sad.', False)
('The dog is cute.', 'Charlie is kind.', False)
('The dog is cute.', 'Charlie is kind.', False)
('The crocodile likes the dog.', 'Charlie is big.', False)
('The crocodile likes the dog.', 'Charlie is big.', False)
('The squirrel is kind.', 'Charlie is kind.', False)
('The squirrel is kind.', 'Charlie is kind.', False)
('The tiger is dull.', 'Gary is dull.', False)
('The tiger is dull.', 'Gary is dull.', False)
('The leopard is strong.', 'Charlie is huge.', False)
('The leopard is strong.', 'Charlie is huge.', False)
('The rabbit is funny.', 'Anne is kind.', False)
('The rabbit is funny.', 'Anne is kind.', False)
('The tiger needs the rabbit.', 'Gary is huge.', False)
('The tiger needs the rabbit.', 'Gary is huge.', False)
('The mouse is quiet.', 'Charlie is quiet.', False)
('The mouse is quiet.', 'Charlie is quiet.', False)
('The wolf is sleepy.', 'Fiona is dull.', False)
('The wolf is sleepy.', 'Fiona is dull.', False)
('The leopard is heavy.', 'Charlie is dull.', False)
('The leopard is heavy.', 'Charlie is dull.', False)
('The rabbit is lovely.', 'Anne is thin.', False)
('The rabbit is lovely.', 'Anne is thin.', False)
('The wolf sees the rabbit.', 'Fiona is heavy.', False)
('The wolf sees the rabbit.', 'Fiona is heavy.', False)
('The hamster is round.', 'Harry is clever.', False)
('The hamster is round.', 'Harry is clever.', False)
('The tiger is slow.', 'Gary is rough.', False)
('The tiger is slow.', 'Gary is rough.', False)
('The wolf is strong.', 'Fiona is rough.', False)
('The wolf is strong.', 'Fiona is rough.', False)
('The squirrel is adorable.', 'Fiona is round.', False)
('The squirrel is adorable.', 'Fiona is round.', False)
('The tiger attacks the squirrel.', 'Gary is strong.', False)
('The tiger attacks the squirrel.', 'Gary is strong.', False)
('The rabbit is quiet.', 'Anne is nice.', False)
('The rabbit is quiet.', 'Anne is nice.', False)
('The cheetah is boring.', 'Che.', False)
('The cheetah is boring.', 'Che.', False)
('The bald eagle is obese.', 'Erin is dull.', False)
('The bald eagle is obese.', 'Erin is dull.', False)
('The dog is furry.', 'Fiona is round.', False)
('The dog is furry.', 'Fiona is round.', False)
('The cheetah sees the dog.', 'Che.', False)
('The cheetah sees the dog.', 'Che.', False)
('The dog is nice.', 'Charlie is quiet.', False)
('The dog is nice.', 'Charlie is quiet.', False)
('The leopard is reckless.', 'Charlie is quiet.', False)
('The leopard is reckless.', 'Charlie is quiet.', False)
('The wolf is fierce.', 'Fiona is poor.', False)
('The wolf is fierce.', 'Fiona is poor.', False)
('The squirrel is lovely.', 'Charlie is sad.', False)
('The squirrel is lovely.', 'Charlie is dull.', False)
('The leopard needs the squirrel.', 'Charlie is strong.', False)
('The leopard needs the squirrel.', 'Charlie is strong.', False)
('The dog is round.', 'Charlie is nice.', False)
('The dog is round.', 'Charlie is nice.', False)
('The lion is lazy.', 'Harry is awful.', False)
('The lion is lazy.', 'Harry is awful.', False)
('The dinosaur is fierce.', 'Dave is strong.', False)
('The dinosaur is fierce.', 'Dave is strong.', False)
('The mouse is funny.', 'Anne is round.', False)
('The mouse is funny.', 'Anne is round.', False)
('The lion likes the mouse.', 'Harry is strong.', False)
('The lion likes the mouse.', 'Harry is strong.', False)
('The dog is smart.', 'Charlie is smart.', False)
('The dog is smart.', 'Charlie is smart.', False)
('The leopard is tired.', 'Charlie is rough.', False)
('The leopard is tired.', 'Charlie is rough.', False)
('The crocodile is obese.', 'Charlie is heavy.', False)
('The crocodile is obese.', 'Charlie is heavy.', False)
('The hamster is furry.', 'Harry is smart.', False)
('The hamster is furry.', 'Harry is smart.', False)
('The leopard sees the hamster.', 'Charlie is heavy.', False)
('The leopard sees the hamster.', 'Charlie is heavy.', False)
('The mouse is round.', 'Charlie is kind.', False)
('The mouse is round.', 'Charlie is kind.', False)
('The bald eagle is boring.', 'Erin is dull.', False)
('The bald eagle is boring.', 'Erin is dull.', False)
('The leopard is awful.', 'Charlie is strong.', False)
('The leopard is awful.', 'Charlie is strong.', False)
('The cat is funny.', 'Charlie is kind.', False)
('The cat is funny.', 'Charlie is kind.', False)
('The bald eagle visits the cat.', 'Anne is strong.', False)
('The bald eagle visits the cat.', 'Anne is strong.', False)
('The mouse is nice.', 'Charlie is nice.', False)
('The mouse is nice.', 'Charlie is nice.', False)
('The wolf is boring.', 'Fiona is dull.', False)
('The wolf is boring.', 'Fiona is dull.', False)
('The lion is big.', 'Bob is dull.', False)
('The lion is big.', 'Bob is dull.', False)
('The dog is furry.', 'Charlie is nice.', False)
('The dog is furry.', 'Fiona is nice.', False)
('The wolf visits the dog.', 'Fiona is big.', False)
('The wolf visits the dog.', 'Fiona is big.', False)
('The rabbit is smart.', 'Anne is smart.', False)
('The rabbit is smart.', 'Anne is smart.', False)
('The wolf is sleepy.', 'Fiona is bad.', False)
('The wolf is sleepy.', 'Fiona is bad.', False)
('The cheetah is strong.', 'Che.', False)
('The cheetah is strong.', 'Che.', False)
('The hamster is adorable.', 'Harry is smart.', False)
('The hamster is adorable.', 'Harry is smart.', False)
('The wolf likes the hamster.', 'Fiona is bad.', False)
('The wolf likes the hamster.', 'Fiona is bad.', False)
('The dog is round.', 'Charlie is smart.', False)
('The dog is round.', 'Charlie is smart.', False)
('The dinosaur is sleepy.', 'Dave is dull.', False)
('The dinosaur is sleepy.', 'Dave is dull.', False)
('The cheetah is big.', 'Che.', False)
('The cheetah is big.', 'Che.', False)
('The rabbit is lovely.', 'Anne is smart.', False)
('The rabbit is lovely.', 'Anne is smart.', False)
('The dinosaur chases the rabbit.', 'Dave is big.', False)
('The dinosaur chases the rabbit.', 'Dave is big.', False)
('The dog is round.', 'Charlie is clever.', False)
('The dog is round.', 'Charlie is clever.', False)
('The bald eagle is lazy.', 'Erin is dull.', False)
('The bald eagle is lazy.', 'Erin is dull.', False)
('The bear is strong.', 'Bob is dull.', False)
('The bear is strong.', 'Bob is dull.', False)
('The hamster is lovely.', 'Harry is slow.', False)
('The hamster is lovely.', 'Harry is slow.', False)
('The bald eagle likes the hamster.', 'Anne is strong.', False)
('The bald eagle likes the hamster.', 'Anne is strong.', False)
('The squirrel is nice.', 'Charlie is nice.', False)
('The squirrel is nice.', 'Charlie is nice.', False)
('The leopard is lazy.', 'Charlie is bad.', False)
('The leopard is lazy.', 'Charlie is bad.', False)
('The bald eagle is awful.', 'Anne is strong.', False)
('The bald eagle is awful.', 'Anne is strong.', False)
('The cat is beautiful.', 'Charlie is bad.', False)
('The cat is beautiful.', 'Charlie is bad.', False)
('The leopard visits the cat.', 'Charlie is strong.', False)
('The leopard visits the cat.', 'Charlie is strong.', False)
('The mouse is quiet.', 'Erin is dull.', False)
('The mouse is quiet.', 'Erin is dull.', False)
('The crocodile is boring.', 'Charlie is dull.', False)
('The crocodile is boring.', 'Charlie is dull.', False)
('The cheetah is awful.', 'Che.', False)
('The cheetah is awful.', 'Che.', False)
('The hamster is beautiful.', 'Harry is quiet.', False)
('The hamster is beautiful.', 'Harry is quiet.', False)
('The crocodile sees the hamster.', 'Charlie is heavy.', False)
('The crocodile sees the hamster.', 'Charlie is heavy.', False)
('The cat is kind.', 'Charlie is kind.', False)
('The cat is kind.', 'Charlie is kind.', False)
('The leopard is lazy.', 'Charlie is obese.', False)
('The leopard is lazy.', 'Charlie is obese.', False)
('The crocodile is strong.', 'Charlie is strong.', False)
('The crocodile is strong.', 'Charlie is strong.', False)
('The rabbit is lovely.', 'Anne is little.', False)
('The rabbit is lovely.', 'Anne is little.', False)
('The leopard visits the rabbit.', 'Charlie is strong.', False)
('The leopard visits the rabbit.', 'Charlie is strong.', False)
('The mouse is round.', 'Charlie is quiet.', False)
('The mouse is round.', 'Charlie is quiet.', False)
('The lion is boring.', 'Bob is dull.', False)
('The lion is boring.', 'Bob is dull.', False)
('The crocodile is strong.', 'Anne is strong.', False)
('The crocodile is strong.', 'Charlie is strong.', False)
('The rabbit is adorable.', 'Anne is round.', False)
('The rabbit is adorable.', 'Anne is round.', False)
('The lion visits the rabbit.', 'Bob is dull.', False)
('The lion visits the rabbit.', 'Bob is dull.', False)
('The squirrel is nice.', 'Charlie is dull.', False)
('The squirrel is nice.', 'Charlie is dull.', False)
('The bear is dull.', 'Bob is dull.', False)
('The bear is dull.', 'Bob is dull.', False)
('The lion is heavy.', 'Anne is strong.', False)
('The lion is heavy.', 'Bob is strong.', False)
('The rabbit is funny.', 'Anne is nice.', False)
('The rabbit is funny.', 'Anne is nice.', False)
('The bear chases the rabbit.', 'Bob is strong.', False)
('The bear chases the rabbit.', 'Bob is strong.', False)
('The cat is nice.', 'Charlie is nice.', False)
('The cat is nice.', 'Charlie is nice.', False)
('The dinosaur is lazy.', 'Dave is obese.', False)
('The dinosaur is lazy.', 'Dave is obese.', False)
('The bear is heavy.', 'Anne is heavy.', False)
('The bear is heavy.', 'Bob is heavy.', False)
('The rabbit is beautiful.', 'Anne is nice.', False)
('The rabbit is beautiful.', 'Anne is nice.', False)
('The dinosaur chases the rabbit.', 'Dave is obese.', False)
('The dinosaur chases the rabbit.', 'Dave is obese.', False)
('The mouse is round.', 'Charlie is kind.', False)
('The mouse is round.', 'Charlie is kind.', False)
('The tiger is dull.', 'Gary is dull.', False)
('The tiger is dull.', 'Gary is dull.', False)
('The bear is awful.', 'Anne is strong.', False)
('The bear is awful.', 'Bob is strong.', False)
('The cat is beautiful.', 'Charlie is dull.', False)
('The cat is beautiful.', 'Charlie is dull.', False)
('The tiger chases the cat.', 'Erin is strong.', False)
('The tiger chases the cat.', 'Erin is strong.', False)
('The cat is nice.', 'Charlie is strong.', False)
('The cat is nice.', 'Charlie is dull.', False)
('The cheetah is reckless.', 'Che.', False)
('The cheetah is reckless.', 'Che.', False)
('The bald eagle is strong.', 'Erin is rough.', False)
('The bald eagle is strong.', 'Erin is rough.', False)
('The dog is adorable.', 'Fiona is nice.', False)
('The dog is adorable.', 'Fiona is nice.', False)
('The cheetah attacks the dog.', 'Che.', False)
('The cheetah attacks the dog.', 'Che.', False)
('The dog is round.', 'Charlie is clever.', False)
('The dog is round.', 'Charlie is clever.', False)
('The lion is slow.', 'Alan is dull.', False)
('The lion is slow.', 'Alan is dull.', False)
('The tiger is obese.', 'Gary is dull.', False)
('The tiger is obese.', 'Gary is dull.', False)
('The hamster is furry.', 'Harry is clever.', False)
('The hamster is furry.', 'Harry is clever.', False)
('The lion needs the hamster.', 'Anne is huge.', False)
('The lion needs the hamster.', 'Fiona is huge.', False)
('The rabbit is round.', 'Anne is nice.', False)
('The rabbit is round.', 'Anne is nice.', False)
('The falcon is lazy.', 'Fiona is bad.', False)
('The falcon is lazy.', 'Fiona is bad.', False)
('The lion is awful.', 'Anne is huge.', False)
('The lion is awful.', 'Anne is huge.', False)
('The hamster is cute.', 'Harry is nice.', False)
('The hamster is cute.', 'Harry is nice.', False)
('The falcon needs the hamster.', 'Fiona is huge.', False)
('The falcon needs the hamster.', 'Fiona is huge.', False)
('The dog is smart.', 'Charlie is smart.', False)
('The dog is smart.', 'Charlie is nice.', False)
('The bear is lazy.', 'Bob is lazy.', False)
('The bear is lazy.', 'Bob is lazy.', False)
('The snake is fierce.', 'Anne is big.', False)
('The snake is fierce.', 'Anne is big.', False)
('The mouse is adorable.', 'Charlie is nice.', False)
('The mouse is adorable.', 'Charlie is nice.', False)
('The bear needs the mouse.', 'Bob is poor.', False)
('The bear needs the mouse.', 'Bob is lazy.', False)
