('The dog is round.', 'The dog is round.', True)
('The bald eagle is boring.', 'The bald eagle is fierce.', False)
('The bald eagle is boring.', 'The bald eagle is fierce.', False)
('The tiger is big.', 'The tiger is fierce.', False)
('The tiger is big.', 'The tiger is fierce.', False)
('The hamster is beautiful.', 'The hamster is beautiful.', True)
('The hamster is beautiful.', 'The hamster is beautiful.', True)
('The bald eagle chases the hamster.', 'The bald eagle is slow.', False)
('The bald eagle chases the hamster.', 'The bald eagle is slow.', False)
('The rabbit is nice.', 'The rabbit is heavy.', False)
('The rabbit is nice.', 'The rabbit is heavy.', False)
('The tiger is slow.', 'The tiger is rough.', False)
('The tiger is slow.', 'The tiger is rough.', False)
('The crocodile is awful.', 'The crocodile is obese.', False)
('The crocodile is awful.', 'The crocodile is obese.', False)
('The dog is beautiful.', 'The dog is round.', False)
('The dog is beautiful.', 'The dog is round.', False)
('The tiger sees the dog.', 'The tiger is angry.', False)
('The tiger sees the dog.', 'The tiger is angry.', False)
('The rabbit is kind.', 'The rabbit is rough.', False)
('The rabbit is kind.', 'The rabbit is rough.', False)
('The tiger is lazy.', 'The tiger is lazy.', True)
('The tiger is lazy.', 'The tiger is lazy.', True)
('The bald eagle is strong.', 'The bald eagle is adorable.', False)
('The bald eagle is strong.', 'The bald eagle is adorable.', False)
('The hamster is cute.', 'The hamster is strong.', False)
('The hamster is cute.', 'The hamster is strong.', False)
('The tiger sees the hamster.', 'The tiger sees the hamster.', True)
('The tiger sees the hamster.', 'The tiger sees the hamster.', True)
('The dog is nice.', 'The dog is kind.', False)
('The dog is nice.', 'The dog is kind.', False)
('The leopard is dull.', 'The leopard is rough.', False)
('The leopard is dull.', 'The leopard is rough.', False)
('The falcon is obese.', 'The falcon is fierce.', False)
('The falcon is obese.', 'The falcon is fierce.', False)
('The rabbit is beautiful.', 'The rabbit is kind.', False)
('The rabbit is beautiful.', 'The rabbit is kind.', False)
('The leopard needs the rabbit.', 'The leopard needs the rabbit.', True)
('The leopard needs the rabbit.', 'The leopard needs the rabbit.', True)
('The dog is nice.', 'The dog is nice.', True)
('The dog is nice.', 'The dog is nice.', True)
('The bear is dull.', 'The bear is slow.', False)
('The bear is dull.', 'The bear is slow.', False)
('The bald eagle is fierce.', 'The bald eagle is strong.', False)
('The bald eagle is fierce.', 'The bald eagle is strong.', False)
('The rabbit is beautiful.', 'The rabbit is beautiful.', True)
('The rabbit is beautiful.', 'The rabbit is beautiful.', True)
('The bear attacks the rabbit.', 'The bear sees the dog.', False)
('The bear attacks the rabbit.', 'The bear sees the dog.', False)
('The hamster is quiet.', 'The hamster is adorable.', False)
('The hamster is quiet.', 'The hamster is nice.', False)
('The lion is boring.', 'The lion is fierce.', False)
('The lion is boring.', 'The lion is fierce.', False)
('The crocodile is heavy.', 'The crocodile is heavy.', True)
('The crocodile is heavy.', 'The crocodile is heavy.', True)
('The mouse is adorable.', 'The mouse is small.', False)
('The mouse is adorable.', 'The mouse is small.', False)
('The lion visits the mouse.', 'The lion sees the hamster.', False)
('The lion visits the mouse.', 'The lion sees the hamster.', False)
('The hamster is kind.', 'The hamster is kind.', True)
('The hamster is kind.', 'The hamster is kind.', True)
('The tiger is lazy.', 'The tiger is fierce.', False)
('The tiger is lazy.', 'The tiger is fierce.', False)
('The lion is strong.', 'The lion is strong.', True)
('The lion is strong.', 'The lion is strong.', True)
('The squirrel is small.', 'The squirrel is adorable.', False)
('The squirrel is small.', 'The squirrel is adorable.', False)
('The tiger needs the squirrel.', 'The tiger is boring.', False)
('The tiger needs the squirrel.', 'The tiger is boring.', False)
('The cat is nice.', 'The cat is round.', False)
('The cat is nice.', 'The cat is round.', False)
('The cheetah is slow.', 'The cheetah is furry.', False)
('The cheetah is slow.', 'The cheetah is furry.', False)
('The lion is strong.', 'The lion is small.', False)
('The lion is strong.', 'The lion is small.', False)
('The rabbit is beautiful.', 'The rabbit is beautiful.', True)
('The rabbit is beautiful.', 'The rabbit is beautiful.', True)
('The cheetah visits the rabbit.', 'The cheetah is dull.', False)
('The cheetah visits the rabbit.', 'The cheetah is dull.', False)
('The hamster is kind.', 'The hamster is quiet.', False)
('The hamster is kind.', 'The hamster is quiet.', False)
('The lion is dull.', 'The lion is dull.', True)
('The lion is dull.', 'The lion is dull.', True)
('The bear is fierce.', 'The bear is obese.', False)
('The bear is fierce.', 'The bear is obese.', False)
('The dog is adorable.', 'The dog is quiet.', False)
('The dog is adorable.', 'The dog is quiet.', False)
('The lion likes the dog.', 'The lion is tired.', False)
('The lion likes the dog.', 'The lion is tired.', False)
('The squirrel is nice.', 'The squirrel is cute.', False)
('The squirrel is nice.', 'The squirrel is cute.', False)
('The falcon is tired.', 'The falcon is lazy.', False)
('The falcon is tired.', 'The falcon is lazy.', False)
('The bear is big.', 'The bear is heavy.', False)
('The bear is big.', 'The bear is heavy.', False)
('The rabbit is cute.', 'The rabbit is beautiful.', False)
('The rabbit is cute.', 'The rabbit is beautiful.', False)
('The falcon chases the rabbit.', 'The falcon chases the rabbit.', True)
('The falcon chases the rabbit.', 'The falcon chases the rabbit.', True)
('The rabbit is quiet.', 'The rabbit is kind.', False)
('The rabbit is quiet.', 'The rabbit is kind.', False)
('The bald eagle is reckless.', 'The bald eagle is furry.', False)
('The bald eagle is reckless.', 'The bald eagle is furry.', False)
('The wolf is awful.', 'The wolf is strong.', False)
('The wolf is awful.', 'The wolf is strong.', False)
('The dog is lovely.', 'The dog is furry.', False)
('The dog is lovely.', 'The dog is furry.', False)
('The bald eagle needs the dog.', 'The bald eagle is rough.', False)
('The bald eagle needs the dog.', 'The bald eagle is rough.', False)
('The cat is kind.', 'The cat is cute.', False)
('The cat is kind.', 'The cat is cute.', False)
('The dinosaur is slow.', 'The dinosaur is awful.', False)
('The dinosaur is slow.', 'The dinosaur is awful.', False)
('The leopard is heavy.', 'The leopard is furry.', False)
('The leopard is heavy.', 'The leopard is furry.', False)
('The hamster is cute.', 'The hamster is smart.', False)
('The hamster is cute.', 'The hamster is smart.', False)
('The dinosaur sees the hamster.', 'The dinosaur is sleepy.', False)
('The dinosaur sees the hamster.', 'The dinosaur is sleepy.', False)
('The cat is kind.', 'The cat is quiet.', False)
('The cat is kind.', 'The cat is round.', False)
('The tiger is rough.', 'The tiger is rough.', True)
('The tiger is rough.', 'The tiger is rough.', True)
('The snake is awful.', 'The snake is rough.', False)
('The snake is awful.', 'The snake is rough.', False)
('The squirrel is small.', 'The squirrel is round.', False)
('The squirrel is small.', 'The squirrel is round.', False)
('The tiger visits the squirrel.', 'The tiger attacks the cat.', False)
('The tiger visits the squirrel.', 'The tiger attacks the cat.', False)
('The cat is quiet.', 'The cat is round.', False)
('The cat is quiet.', 'The cat is round.', False)
('The snake is rough.', 'The snake is rough.', True)
('The snake is rough.', 'The snake is rough.', True)
('The falcon is strong.', 'The falcon is round.', False)
('The falcon is strong.', 'The falcon is round.', False)
('The hamster is funny.', 'The hamster is adorable.', False)
('The hamster is funny.', 'The hamster is adorable.', False)
('The snake attacks the hamster.', 'The snake attacks the hamster.', True)
('The snake attacks the hamster.', 'The snake attacks the hamster.', True)
('The squirrel is round.', 'The squirrel is round.', True)
('The squirrel is round.', 'The squirrel is round.', True)
('The bald eagle is dull.', 'The bald eagle is boring.', False)
('The bald eagle is dull.', 'The bald eagle is boring.', False)
('The wolf is strong.', 'The wolf is cute.', False)
('The wolf is strong.', 'The wolf is cute.', False)
('The rabbit is funny.', 'The rabbit is strong.', False)
('The rabbit is funny.', 'The rabbit is strong.', False)
('The bald eagle likes the rabbit.', 'The bald eagle attacks the squirrel.', False)
('The bald eagle likes the rabbit.', 'The bald eagle attacks the squirrel.', False)
('The hamster is kind.', 'The hamster is kind.', True)
('The hamster is kind.', 'The hamster is kind.', True)
('The tiger is dull.', 'The tiger is lazy.', False)
('The tiger is dull.', 'The tiger is lazy.', False)
('The snake is big.', 'The snake is obese.', False)
('The snake is big.', 'The snake is obese.', False)
('The rabbit is lovely.', 'The rabbit is nice.', False)
('The rabbit is lovely.', 'The rabbit is nice.', False)
('The tiger needs the rabbit.', 'The tiger sees the hamster.', False)
('The tiger needs the rabbit.', 'The tiger sees the hamster.', False)
('The hamster is smart.', 'The hamster is angry.', False)
('The hamster is smart.', 'The hamster is angry.', False)
('The lion is dull.', 'The lion is strong.', False)
('The lion is dull.', 'The lion is strong.', False)
('The tiger is fierce.', 'The tiger is round.', False)
('The tiger is fierce.', 'The tiger is round.', False)
('The cat is cute.', 'The cat is cute.', True)
('The cat is cute.', 'The cat is cute.', True)
('The lion sees the cat.', 'The lion needs the hamster.', False)
('The lion sees the cat.', 'The lion needs the hamster.', False)
('The mouse is quiet.', 'The mouse is quiet.', True)
('The mouse is quiet.', 'The mouse is quiet.', True)
('The bald eagle is angry.', 'The bald eagle is small.', False)
('The bald eagle is angry.', 'The bald eagle is small.', False)
('The wolf is heavy.', 'The wolf is small.', False)
('The wolf is heavy.', 'The wolf is angry.', False)
('The squirrel is beautiful.', 'The squirrel is round.', False)
('The squirrel is beautiful.', 'The squirrel is round.', False)
('The bald eagle likes the squirrel.', 'The bald eagle is dull.', False)
('The bald eagle likes the squirrel.', 'The bald eagle is dull.', False)
('The mouse is nice.', 'The mouse is nice.', True)
('The mouse is nice.', 'The mouse is nice.', True)
('The cheetah is rough.', 'The cheetah is heavy.', False)
('The cheetah is rough.', 'The cheetah is heavy.', False)
('The lion is obese.', 'The lion is smart.', False)
('The lion is obese.', 'The lion is smart.', False)
('The dog is furry.', 'The dog is furry.', True)
('The dog is furry.', 'The dog is furry.', True)
('The cheetah sees the dog.', 'The cheetah chases the mouse.', False)
('The cheetah sees the dog.', 'The cheetah chases the mouse.', False)
('The cat is smart.', 'The bald eagle is nice.', False)
('The cat is smart.', 'The bald eagle is nice.', False)
('The snake is dull.', 'The bald eagle is awful.', False)
('The snake is dull.', 'The bald eagle is awful.', False)
('The bald eagle is heavy.', 'The bald eagle is awful.', False)
('The bald eagle is heavy.', 'The bald eagle is awful.', False)
('The mouse is adorable.', 'The bald eagle is reckless.', False)
('The mouse is adorable.', 'The mouse is adorable.', True)
('The snake attacks the mouse.', 'The bald eagle is boring.', False)
('The snake attacks the mouse.', 'The bald eagle is boring.', False)
('The rabbit is nice.', 'The rabbit is kind.', False)
('The rabbit is nice.', 'The rabbit is kind.', False)
('The crocodile is rough.', 'The crocodile is rough.', True)
('The crocodile is rough.', 'The crocodile is rough.', True)
('The cheetah is awful.', 'The cheetah is awful.', True)
('The cheetah is awful.', 'The cheetah is awful.', True)
('The dog is adorable.', 'The dog is kind.', False)
('The dog is adorable.', 'The dog is kind.', False)
('The crocodile likes the dog.', 'The crocodile needs the rabbit.', False)
('The crocodile likes the dog.', 'The crocodile needs the rabbit.', False)
('The dog is round.', 'The dog is quiet.', False)
('The dog is round.', 'The dog is lazy.', False)
('The tiger is tired.', 'The tiger is lazy.', False)
('The tiger is tired.', 'The tiger is lazy.', False)
('The wolf is big.', 'The wolf is strong.', False)
('The wolf is big.', 'The wolf is strong.', False)
('The mouse is small.', 'The mouse is small.', True)
('The mouse is small.', 'The mouse is small.', True)
('The tiger attacks the mouse.', 'The tiger is reckless.', False)
('The tiger attacks the mouse.', 'The tiger is reckless.', False)
('The cat is quiet.', 'The cat is kind.', False)
('The cat is quiet.', 'The cat is kind.', False)
('The bald eagle is reckless.', 'The bald eagle is slow.', False)
('The bald eagle is reckless.', 'The bald eagle is slow.', False)
('The lion is awful.', 'The lion is obese.', False)
('The lion is awful.', 'The lion is obese.', False)
('The mouse is cute.', 'The mouse is quiet.', False)
('The mouse is cute.', 'The mouse is quiet.', False)
